RDO:;RDO NO. 82 - CEBU CITY SOUTH;;;;
PROVINCE:;CEBU;;;;
MUNICIPALITY:;CEBU CITY;;;;
BARANGAY:;BABAG II;;;;
SUBURBAN AREAS WITH ROAD;;RR;1,700.00;;
SUBURBAN AREAS WITHOUT ROAD;;RR;1,300.00;;
RURAL BARANGAY;;RR;1,200.00;;
ALL NEW SUBDIVISION;WITHIN SUBURBAN AREAS 1ST CLASS;RR;3,700.00;;
ALL NEW SUBDIVISION;WITHIN SUBURBAN AREAS (SOCIALIZED);RR;2,400.00;;
ALL OTHER STREETS;;RR;700.00;;
ALL OTHER STREETS;;A50;200.00;;
BARANGAY:;BASAK PARDO;;;;
N BACALSO AVE;GREYHOUND-HOLY CROSS;CR;7,000.00;;
N. BACALSO AVE.;HOLY CROSS-BDRY BASAK SAN NICOLAS;CR;7,100.00;;
FAIRVIEW VILLAGE SUBD.;;RR;4,400.00;;
OLD PHIL RAILWAY(RIZAL AVE EXT);BDRY BASAK SAN NICHOLAS-BDRY KINASANG-AN;RR;4,000.00;;
E. SABELLANO ST.;BDRY BASAK-SAN NICHOLAS;RR;3,900.00;;
ALL UNNAMED SUBDIVISIONS;;RR;4,000.00;;
ALL OTHER STREETS;;RR;3,100.00;;
ALL OTHER STREETS;;CR;6,700.00;;
BARANGAY:;BASAK SAN NICOLAS;;;;
AGUILA ST;LEMON ST.-MACOPA ST.;RR;3,900.00;;
ALIMOKON ST;AVOCADO;RR;3,900.00;;
AVOCADO ST;GANSIANG-N BACALSO;RR;4,000.00;;
BACLAY ST;N BACALSO AVENUE;RR;4,000.00;;
BAYABAS ST;ALIMOKON-N BACALSO;RR;4,000.00;;
CAIMITO ST;GANSIANG-N BACALSO;RR;4,000.00;;
COL CABREROS ST.;N BACALSO AVE-SEASHORE;RR;4,000.00;;
COL TABADA ST;N BACALSO AVE-CABREROS;RR;4,800.00;;
DAPDAP ST;N BACALSO AVE;RR;4,000.00;;
E SABELLANO ST;LOURDES VILLE-B PARDO;RR;4,000.00;;
E SABELLANO ST;LOURDES VILL-LLAMAS;RR;4,800.00;;
EUCALYPTUS ST;N BACALSO AVE;RR;4,000.00;;
F LLAMAS ST;N BACALSO-GANSIANG;CR;6,500.00;;
GANSIANG ST;F LLAMAS ST-AVOCADO ST.;RR;4,300.00;;
GRANADA ST;;RR;4,000.00;;
IPIL IPIL ST;N BACALSO AVE;RR;4,000.00;;
KALAW ST;F LLAMAS ST-GRANADA ST.;RR;4,000.00;;
KUSI ST;F LLLAMAS ST;RR;4,000.00;;
LAPAY ST;F LLLAMAS ST;RR;4,300.00;;
LEMON ST;N BACALSO ST-AGUILA ST;RR;4,000.00;;
MACOPA ST.;CEBU SOUTH RD-SABELLANO;RR;4,200.00;;
MAYA ST;MACOPA ST-LEMON ST;RR;4,300.00;;
N. BACALSO AVE.;BDRY BASAK PARDO-COL TABADA ST;CR;8,000.00;;
N. BACALSO ST.;SA NICHOLAS - BDRY  KINASANG-AN;CR;7,500.00;;
PERECO ST;LEMON ST-MACOPA ST;RR;4,300.00;;
PUNAY ST;LEMON ST-MACOPA ST;RR;4,300.00;;
SALING ST;LEMON ST-MACOPA ST;RR;4,300.00;;
