RDO:;RDO NO. 43A- EAST PASIG;;;(formerly RDO NO. 35-PASIG-TAGUIG-PATEROS);
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;PASIG CITY;;;;
BARANGAY:;BAGONG ILOG;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;1ST REV. ZV/SQ.M.;;
BANNER  ST;CANLEY-END;RR;1,500.00;;
BUENAVENTURA ST;PASIG BLVD-CPL CRUZ;RR;800.00;;
C SANTIAGO;ARELLANO-RIVERSIDE DR;RR;700.00;;
CANLEY ROAD;E RODRIGUEZ-BANNER;CR;3,000.00;;
CANLEY ROAD;BANNER-ESCARPMENT;CR;3,000.00;;
CPL IKONG ST;SANTIAGO-RIVERSIDE DR;RR;1,000.00;;
DR M FLORES ST;MRR RIVERSIDE DR;RR;1,000.00;;
E MEJIA ST;PASIG BLVD-LAKEVIEW DR;RR;800.00;;
E RODRIGUEZ JR;PASIG  G BORRIS;CR;3,000.00;;
ESCARMENT ROAD;CANLEY-ORAMBO;CR;5,000.00;;
KAMAGONG ST;CANLEY-MEJIA;RR;1,500.00;;
KAWILIHAN VIL;PASIG BLVD;RR;2,500.00;;
L FLORES ST;PASIG BLVD-MRR;RR;700.00;;
L FRANCISCO ST;FLORES-INTALAN;RR;700.00;;
LAKEVIEW SUBD;PASIG BLVD;RR;2,500.00;;
LANITE ST;BANNER-YAKAL;RR;2,500.00;;
PASCUA BLVD;PASIG MRR RD;RR;800.00;;
PASCUA BLVD;MRR ROAD STA ANA;RR;600.00;;
PASIG BLVD EXT;ESCARMENT MASILANG;CR;2,000.00;;
PASIG BLVD EXT;MASILANG VARGAS;CR;2,000.00;;
PVT C AURELLANA;FLORES-RIVERSIDE DR;RR;800.00;;
R VALDEZ ST;PASCUA-FLORES;RR;800.00;;
RIVERSIDE DRIVE;INTALAN-END;RR;800.00;;
S VICTORINO ST;ARELLANO-RIVERSIDE DR;RR;800.00;;
SAN ROQUE ST;MRR-RIVERSIDE DR;RR;800.00;;
SGT F LIMPOCO ST;FLORES-INTALAN;RR;800.00;;
SGT G SANTOS ST;PASIG BLVD-FLORES;RR;800.00;;
ST  JOSEPH SUBD;;RR;800.00;;
STA ANA;PASCUA-INTALAN;RR;600.00;;
STA ROSA LIMA;BUENAVENTURA-CPL CRUZ;RR;1,500.00;;
TOWNHOUSE;;RC;8,000.00;;
VALIENTE ST;PASCUA-RIVER;RR;600.00;;
VELASQUEZ ST;MRR-END;RR;600.00;;
YAKAL ST;CANLEY-KAMAGONG;RR;1,500.00;;
YLAYA ST;PASIG BLVD - END;CR;1,000.00;;
YLAYA ST;PASIG BLVD - END;RR;800.00;;
19 DE FEBRERO;;RR;800.00;;
PHOENIX SUBD;CANLEY ROAD;RR;7,250.00;;
APLAYA;;CR;1,000.00;;
GREEN VALLEY;CANLEY ROAD;RR;1,000.00;;
TOWNHOUSE LAKEVIEW;LAKEVIEW SUBD;RC;8,000.00;;
TANGLE WOOD CONDO;LAKEVIEW SUBD;RC;12,500.00;;
ALL OTHER STREETS;;RR;800.00;;
MRR AREAS M FLORES;G SALONGA PASIG BLVD;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
CITYLAND AND TOWNHOUSE;;RC;4,250.00;;
BARANGAY:;BAMBANG;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;1ST REV. ZV/SQ.M.;;
A LUNA;ROTONDA-BRIDGE;CR;2,000.00;;
A LUNA;BAMBANG-MALINAO;RR;1,000.00;;
AROUND PUBLIC MKT;CARUNCHO AVE;RR;2,000.00;;
C VALDERAMA ST;A LUNA-B PONCE;RR;700.00;;
C POZON ST;JACINTO-F MANALO;RR;700.00;;
DAMIAN SUBD;J PUEBLO-M SANTOS;RR;700.00;;
E JACINTO ST;RAYMUNDO-BALDERAMA;RR;700.00;;
FARMERS AVENUE;RAYMNUDO-SAN MIGUEL;RR;1,000.00;;
J B MIGUEL ST;MANALO-FARMERS AVE;RR;600.00;;
S P S SUBD;PRIVATE ROAD;RR;600.00;;
TAMBAK;2 DE JULIO-ESTONATO;RR;600.00;;
DONA BINDAY;STA ANA, LARA, SAMSON;RR;1,000.00;;
MAGDALENA TOWNHOUSE;;RC;8,000.00;;
ALL OTHER STREETS;;RR;600.00;;
BARANGAY:;BUTING;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;1ST REV. ZV/SQ.M.;;
E MENDOZA ST;PATEROS BDRY-BUTING BDRY;RR;800.00;;
F FLORES ST;SN GUILLERMO-BUNYI;RR;800.00;;
F T ANGELES ST;PATEROS BDRY-SAN GUILLERMO;RR;800.00;;
G BUNYI ST;PATEROS RIVER-FLORES;RR;800.00;;
G CONCHING ST;SN GUILLERMO-PATEROS BDRY;RR;800.00;;
SAN GUILLERMO ST;PATEROS RIVER-BUTING BDRY;RR;800.00;;
STA ANA SUBD;SANTOS,LOZADA, FLORES;RR;800.00;;
TAMINGCO ST;SANTOS-END;RR;800.00;;
ALL OTHER STREETS;SANTOS-LOZADA;RR;800.00;;
BARANGAY:;CANIOGAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;1ST REV. ZV/SQ.M.;;
A PLATA  ST;ANTONIO AVE-COL LICSI;RR;600.00;;
DR S ANTONIO AVE;RAYMUNDO FLORES;CR;2,000.00;;
DR S ANTONIO AVE;FLORES BAYANI;RR;1,000.00;;
DR S ANTONIO AVE;BAYANI KAWILIHAN;RR;1,000.00;;
F CARUNCHO ST;COL LICSI-RAYMUNDO;RR;700.00;;
FLORES ST;;RR;800.00;;
KAGITINGAN ST;ANTONIO AVE-JABSON;RR;800.00;;
KALINANGAN ST;ANTONIO AVE-RAYMUNDO;RR;800.00;;
KATARUNGAN ST;ANTONIO-END;RR;800.00;;
LIGAYA ST;ANTONIO-END;RR;800.00;;
MANINGNING ST;SGT BERNARDO ST;RR;800.00;;
P LICSI ST;ANTONIO CARUNCHO;RR;800.00;;
P LICSI ST;CARUNCHO END;RR;800.00;;
PAG ASA ST;RAYMUNDO-RIVER;RR;800.00;;
PANGILINAN ST;;RR;800.00;;
PASIG BLVD EXT;VARGAS RAYMUNDO;CR;2,500.00;;
R DEL ROSARIO;ANTONIO AVE-RIVER;RR;800.00;;
RAYMUNDO AVE;ANTONIO PASIG;RR;2,000.00;;
RAYMUNDO AVE;PASIG MAYBUNGA;RR;1,500.00;;
SGT P BERNARDO;ANTONIO-RIVER;RR;700.00;;
VILLA SUSANA ST;JUANA, JACINTO, ISIDRO;RR;700.00;;
3 BAYANI ST;ANTONIO AVE-RIVER;RR;800.00;;
PARKWOOD GREEN EXEC;;RR;800.00;;
UNITED FLOREITTA III;;RC;0.00;No Value Determined;
ALL OTHER STREETS;;RR;600.00;;
MELENDRES CPD;PAGASA S ANTONIO AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
J ABSON ESTATE;KALINANGAN S ANTONIO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;DELA PAZ;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;1ST REV. ZV/SQ.M.;;
AMANG RODRIGUEZ;MANGGAHAN-MARIKINA BDRY;CR;3,000.00;;
BART VILLE SUBD;A RODRIGUEZ AVE;RR;800.00;;
BREEZY SUBD;A RODRIGUEZ AVE;RR;800.00;;
CHARLIES SUBD;A RODRIGUEZ AVE;RR;800.00;;
CHASON SUBD;A RODRIGUEZ AVE;RR;800.00;;
DREAM HOME SUBD;A RODRIGUEZ AVE;RR;800.00;;
EMERALD SUBD;A RODRIGUEZ AVE;RR;800.00;;
GSIS SUBD;A RODRIGUEZ AVE;RR;800.00;;
