RDO:;RDO NO. 42 - SAN JUAN;;;;
RDO:;RDO NO. 42 - SAN JUAN;;;;
PROVINCE:;NCR;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;SAN JUAN;;;;
BARANGAY:;ADDITION HILLS;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV ZV.SQ/M;;
A MABINI;ADDITION HILLS SCH;RR;19,000.00;;
ARAULLO;P GUEVARRA-SHAW BLVD;RR;18,000.00;;
ARELLANO;P GUEVARRA-SHAW BLVD;RR;19,000.00;;
ARGONNE;P GUEVARRA-SHAW BLVD;RR;19,000.00;;
BURGOS;P GUEVARRA-SHAW BLVD;RR;18,000.00;;
C M RECTO;A MABINI;RR;18,000.00;;
CAPT ROJA;A MABINI;RR;18,000.00;;
E RODRIGUEZ;A MABINI-C M RECTO;RR;16,500.00;;
GEORGE;P GUEVARRA-SHAW BLVD;RR;17,500.00;;
GOMEZ;P GUEVARRA-SHAW BLVD;RR;16,500.00;;
GOMEZ;P GUEVARRA-SHAW BLVD;CR;20,000.00;;
HOOVER;P GUEVARRA-SHAW BLVD;RR;18,000.00;;
M H DEL PILAR;GUEVARRA-ADD'N HILLS SCH;RR;18,000.00;;
MAUDE;P GUEVARRA-SHAW BLVD;RR;18,000.00;;
MENCIAS;P GUEVARRA-SHAW BLVD;RR;18,000.00;;
ORTEGA;GUEVARRA-ADD'N HILLS SCH;RR;18,000.00;;
P GUEVARRA;;RR;17,125.00;;
;;CR;24,750.00;;
RITA;GUEVARRA-ADD'N HILLS SCH;RR;11,500.00;;
WILSON;GUEVARRA-A MABINI;RR;40,000.00;;
;GUEVARRA-A MABINI;CR;50,000.00;;
ZAMORA;P GUEVARRA-SHAW BLVD;RR;11,500.00;;
ALL OTHER STREETS;;RR;11,500.00;;
ALL OTHER STREETS;;CR;22,500.00;;
BARANGAY:;BALONG-BATO;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV ZV.SQ/M;;
A JUAN;SAN JUAN TOWNHALL;RR;8,400.00;;
A LAKE;AURORA BLVD;RR;8,400.00;;
A LUNA;SAN JUAN TOWNHALL;RR;8,400.00;;
A SANTOS;AURORA BLVD;RR;8,400.00;;
AURORA BLVD;;RR;18,000.00;;
;;CR;22,875.00;;
C LEYVA;AURORA BLVD;RR;8,000.00;;
DE LEON;N DOMINGO;RR;8,300.00;;
F ROMAN;;RR;8,300.00;;
