RDO:;RDO NO. 49 - NORTH MAKATI;;;Formerly (RDO. 32 Makati East);
F GUIZON;;RR;1,900.00;;
F. PASCUA;;RR;1,900.00;;
FRANCISCO;;RR;1,900.00;;
H. SANTOS;J. P. RIZAL;RR;1,900.00;;
MENDOZA;J. P. RIZAL;RR;1,900.00;;
NUNEZ;;RR;1,900.00;;
PAGKAKAISA;J. P. RIZAL;RR;1,900.00;;
RODRIGUEZ;;RR;1,900.00;;
BARANGAY:;LA PAZ;;;;
A. SORIANO;;RR;2,750.00;;
ABC;;RR;2,750.00;;
ABCD;;RR;2,750.00;;
ARCHIMEDES;;RR;2,750.00;;
BALAGTAS;Z. ROXAS;RR;2,750.00;;
CABANELA;;RR;2,750.00;;
CATON;;RR;2,750.00;;
CERVERA;;RR;2,750.00;;
DANARRA COND;LA PAZ;RC;10,000.00;;
DAVILA;;RR;2,750.00;;
DUMAS;;RR;2,750.00;;
EUREKA;;RR;2,750.00;;
FLEUR DE LIZ;;RR;2,750.00;;
GODET;;RR;2,750.00;;
GUAM;;RR;2,750.00;;
HAWAII;;RR;2,750.00;;
MASCARDO;;RR;2,750.00;;
METROP AVE.;;RR;2,750.00;;
MOLA;;RR;2,750.00;;
ONYX;;RR;2,750.00;;
P. TIRAD;;RR;2,750.00;;
PASONG TAMO;;CR;7,500.00;;
PONTE;;RR;2,750.00;;
PRIMO RIVERA;Z. ROXAS;RR;2,750.00;;
SAMPAGUITA;;RR;2,750.00;;
SUNRISE;Z. ROXAS;RR;2,750.00;;
TITAN CONDO I;;RC;10,000.00;;
VITO CRUZ EXT;;CR;7,500.00;;
YAGUE;;RR;2,750.00;;
Z. ROXAS;;RR;2,750.00;;
ZOBEL ROXAS;;CR;7,500.00;;
PRIMO DE RIVERA*;;APD;0.00;Primo de Rivera = N - Davila Street    E - Primo de Rivera Street   S - Mola, Guam and Onyx Sts.     W - Sunrise Street;
PASONG TIRAD*;;APD;0.00;Pasong Tirad      = N-NE - J P Rizal (fr. Delpan to Pasong Tirad)    P Tirad (fr. J P Rizal to Imelda Ave.)   Imelda Ave. (fr. P Tirad to Pasong Tamo) SE-E - Pasong Tamo (fr. Imelda Ave. to Sulchuaga St.)                                                       Sulchuaga St. (fr. P. Tamo to P. Rivera St.)   SW   - Primo Rivera St. (fr. Sulchuaga to Aranda St.)                                                        Aranda St. (fr. Primo de Rivera to Ponte St.)  Ponte St. (fr. Aranda St. to Delpan St.)   NW   - Delpan St. (Manila-Makati Boundary);
BARANGAY:;OLIMPIA;;;;
ABEJA;;RR;3,000.00;;
ANSELMO;;RR;3,000.00;;
AP REYES;;RR;3,000.00;;
BALER;;RR;3,000.00;;
BANAHAW;J.P. RIZAL;RR;3,000.00;;
BARASAOIN;;RR;3,000.00;;
BARON;;RR;3,000.00;;
BIAK NA BATO;;RR;3,000.00;;
BINAKOD;;RR;3,000.00;;
CALASAN;;RR;3,000.00;;
COLMENA;;RR;3,000.00;;
CORDILLERA;;RR;3,000.00;;
ECONOMIA;;RR;3,000.00;;
EMIN;;RR;3,000.00;;
FORTUNA;;RR;3,000.00;;
HERADURA;;RR;3,000.00;;
HIPODROMO;;RR;3,000.00;;
HIPPODROMO;J.P. RIZAL;RR;3,000.00;;
HIWAGA;;RR;3,000.00;;
HONRADEZ;J.P. RIZAL;RR;3,000.00;;
HORMIGA;;RR;3,000.00;;
IMELDA AVE.;J.P. RIZAL;RR;3,000.00;;
IMELDA AVE KALAYAAN;;CR;7,000.00;;
IMELDA AVE KALAYAAN;;RR;3,000.00;;
IMUS;KALAYAAN AVE;RR;3,000.00;;
INFANTA;;RR;3,000.00;;
J B ROXAS;KALAYAAN AVE;RR;3,000.00;;
J P RIZAL;;CR;7,000.00;;
KAKARONG;KALAYAAN AVE;RR;3,000.00;;
KAWIT;KALAYAAN AVE;RR;3,000.00;;
LIWAYWAY;;RR;3,000.00;;
MAKILING;KALAYAAN AVE;RR;3,000.00;;
MALOLOS;;RR;3,000.00;;
MAYON;;RR;3,000.00;;
NOVALICHES;J P RIZAL;RR;3,000.00;;
OBRERO;;RR;3,000.00;;
P TAMO;;RR;3,000.00;;
PASONG TAMO;;CR;5,000.00;;
PILILIA;J P RIZAL;RR;3,000.00;;
SACRAMENTO;;RR;3,000.00;;
SAMAT;J P RIZAL;RR;3,000.00;;
SAMPAGUITA;;RR;3,000.00;;
SAN ANSELMO;;RR;3,000.00;;
SAN BERNARDINO;;RR;3,000.00;;
SAN DIEGO;J. P. RIZAL;RR;3,000.00;;
SAN FRANCISCO;;RR;3,000.00;;
SAN JACINTO;;RR;3,000.00;;
SAN JOAQUIN;;RR;3,000.00;;
SAN JOSE;;RR;3,000.00;;
SAN MATEO;;RR;3,000.00;;
SAN MAXIMO;;RR;3,000.00;;
SAN RAFAEL;J. P. RIZAL;RR;3,000.00;;
SO AVENUE;JP RIZAL;RR;3,000.00;;
SANTA BARBARA;;RR;3,000.00;;
SANTA LUCIA;;RR;3,000.00;;
SULTANA;;RR;3,000.00;;
TALIBA;;RR;3,000.00;;
TRABAJO;J P RIZAL;RR;3,000.00;;
YUNGUE;;RR;3,000.00;;
ZAPOTE;KALAYAAN AVE;RR;3,000.00;;
ZAPOTE;KALAYAAN AVE;APD;0.00;Francisco to San Jacinto)     (fr. Sacramento to J B Roxas), J B Roxas (fr. San Jacinto  to San Bernardino), San Bernardino (fr. J B Roxas to Legaspi),  Legaspi (fr. San Bernardino to D. Oliman), D. Oliman (fr. Legaspi to Iriga), Iriga (from D. Oliman to Baler).    SE = Baler (fr. Iriga to Pililia), Pililla (fr. Baler to Imelda)  SW = Imelda Street                       NW = South Avenue;
BARANGAY:;OBRERO;;;;
ABEJA;;RR;3,000.00;;
COLMENAR;;RR;3,000.00;;
CONSTANCIA;;RR;3,000.00;;
FORTUNA;;RR;3,000.00;;
HORMIGA;;RR;3,000.00;;
HONRADEZ;;RR;3,000.00;;
J  B ROXAS;;RR;3,000.00;;
OBRERO;;RR;3,000.00;;
PATEROS;;RR;3,000.00;;
SULTANA;;RR;3,000.00;;
TRABAJO;;RR;3,000.00;;
YUNGUE;;RR;3,000.00;;
BARANGAY:;PINAGKAISAHAN;;;;
AGUTAYA;;RR;3,250.00;;
BALACBAC;EDSA;RR;3,250.00;;
BELLEZA;;RR;3,250.00;;
CANIGARAN;;RR;3,250.00;;
CORPUZ;;RR;3,250.00;;
CUYO;EDSA;RR;3,250.00;;
DANLIG;EDSA;RR;3,250.00;;
ENSUENO;EDSA;RR;3,250.00;;
ENZO;;RR;3,250.00;;
ERAN;;RR;3,250.00;;
ESCUELA;;RR;3,250.00;;
GANTUNG;;RR;3,250.00;;
GARCIA;;RR;3,250.00;;
GOV NOBLE;;RR;3,250.00;;
HARVARD;EDSA;RR;3,250.00;;
HONDA;EDSA;RR;3,250.00;;
HONDA;;CR;7,000.00;;
IMELDA;EDSA;RR;3,250.00;;
JERVOIS;;RR;3,250.00;;
KALAYAAN AVE;;RR;3,250.00;;
LIMBO;;RR;3,250.00;;
NATIVE;;RR;3,250.00;;
OTON;;RR;3,250.00;;
PINOS;;RR;3,250.00;;
QUINGUA;EDSA;RR;3,250.00;;
SANTA RITA;EDSA;RR;3,250.00;;
TOLENTINO;EDSA;RR;3,250.00;;
BARANGAY:;PITOGO;;;;
BOHOL;;RR;2,500.00;;
JACINTO;;RR;2,500.00;;
LEYTE;;RR;2,500.00;;
LUZON;;RR;2,500.00;;
MASBATE;;RR;2,500.00;;
MINDORO;;RR;2,500.00;;
PALAWAN;;RR;2,500.00;;
PANAY;;RR;2,500.00;;
ROMBLON;;RR;2,500.00;;
SAMAR;;RR;2,500.00;;
SAMAR;;APD;0.00;NE - AGUTAYA STREET    E - PINAGKAISAHAN CREEK      S - HONDA, HARVARD, QUINGUA WITH HARVARD JOINING HONDA & QUINGA      NW - E. DELOS SANTOS AVENUE;
BARANGAY:;POBLACION;;;;
A. BONIFACIO;;RR;4,000.00;;
A MABINI;;RR;4,000.00;;
A SPRING;;RR;4,000.00;;
AGNO;;RR;4,000.00;;
ALBERT;;RR;4,000.00;;
ALFONSO;;RR;4,000.00;;
ALGIER;;RR;4,000.00;;
AMAPOLA;;RR;4,000.00;;
ANGONO;J  P RIZAL;RR;4,000.00;;
ANTOLO;P BURGOS;RR;4,000.00;;
ANZA;;RR;4,000.00;;
ATTY J D VILLENA;;RR;4,000.00;;
M AURORA;MAKATI AVE;RR;4,000.00;;
BADAYOS;;RR;4,000.00;;
BAGONG DIWA;;RR;4,000.00;;
BANAS;;RR;4,000.00;;
BONIFACIO;;RR;4,000.00;;
BUENCAMINO;P BURGOS;RR;4,000.00;;
BUENCAMINO;;RR;4,000.00;;
C M GUERRERO;;RR;4,000.00;;
CACERES;;RR;4,000.00;;
CALDERON;;RR;4,000.00;;
CANDELARIA;;RR;4,000.00;;
CARDONA;;RR;4,000.00;;
CARMEN;;RR;4,000.00;;
CAYCO;;RR;4,000.00;;
D OLIMAN;;RR;4,000.00;;
DAPO;;RR;4,000.00;;
DON PEDRO;P BURGOS;RR;4,000.00;;
DONA CARMEN;;RR;4,000.00;;
DONA EPIFANIA;;RR;4,000.00;;
DURBAN;;RR;4,000.00;;
EDUQUE;;RR;4,000.00;;
ENRIQUEZ;;RR;4,000.00;;
F ZOBEL;REPOSO;RR;4,000.00;;
FATIMA;P BURGOS;RR;4,000.00;;
FELIPE;;RR;4,000.00;;
FIRMENA;;RR;4,000.00;;
GABALDON;J P RIZAL;RR;4,000.00;;
GEN LUNA;;RR;4,000.00;;
GLORIA JACOBO;P BURGOS;RR;4,000.00;;
GOCO;;RR;4,000.00;;
GUANZON;;RR;4,000.00;;
GUERRERO;P BURGOS;RR;4,000.00;;
HALINA;;RR;4,000.00;;
HERMINIA;;RR;4,000.00;;
ILAYA;J RIZAL;RR;4,000.00;;
IMELDA AVE;;RR;4,000.00;;
IMELDA AVE;;CR;6,000.00;;
J D VILLENA;;RR;4,000.00;;
J P RIZAL;;CR;7,000.00;;
J RIZAL ILAYA;;RR;4,000.00;;
JACOBO;J P RIZAL;RR;4,000.00;;
JUNO;;RR;4,000.00;;
LOURDES;;RR;4,000.00;;
M L QUEZON;;RR;4,000.00;;
M LAYUG;;RR;4,000.00;;
MAKATI AVE;;CR;10,000.00;;
MANALAC;;RR;4,000.00;;
MARIANO;;RR;4,000.00;;
MATILDE;J P RIZAL;RR;4,000.00;;
MECIANO;;RR;4,000.00;;
MERCADO;;RR;4,000.00;;
MOLINA;;RR;4,000.00;;
MORETA;;RR;4,000.00;;
MORONG;;RR;4,000.00;;
N LAYUG;;RR;4,000.00;;
ORION;;RR;4,000.00;;
OSIAS;;RR;4,000.00;;
P BURGOS;;RR;4,000.00;;
P GOMEZ;;RR;4,000.00;;
P ROXAS;;RR;4,000.00;;
PAGULAYAN;;RR;4,000.00;;
PALMA;;RR;4,000.00;;
PARAISO;;RR;4,000.00;;
PERTIERRA;;RR;4,000.00;;
POLARIS;;RR;4,000.00;;
QUINTOS;;RR;4,000.00;;
REPOSO;MAKATI AVE.;CR;7,500.00;;
S OSMENA;;RR;4,000.00;;
SALAMANCA;;RR;4,000.00;;
SAN AGUSTIN;;RR;4,000.00;;
SAN JOAQUIN;;RR;4,000.00;;
SAN JUAN;P BURGOS;RR;4,000.00;;
SAN LUCAS;;RR;4,000.00;;
SAN MARCOS;MAKATI AVE;RR;4,000.00;;
SAN MATEO;;RR;4,000.00;;
SAN PABLO;;RR;4,000.00;;
SANTIAGO;REPOSO;RR;4,000.00;;
SINGIAN;;RR;4,000.00;;
SPRING;;RR;4,000.00;;
VALDEZ;;RR;4,000.00;;
ZAMORA;;RR;4,000.00;;
ZENAIDA;;RR;4,000.00;;
ZOBEL;REPOSO;RR;4,000.00;;
ZOBEL;REPOSO;APD;0.00;NE - Pasig River     SE - E. Zobel St. Extending to Pasig River     SW - S. Osmena St.     NW - F. Zobel St. Extending to Pasig River;
BARANGAY:;SALCEDO VILLAGE;;;;
ACT TOWER;;RC;15,000.00;;
ALFARO;;CR;20,000.00;;
ATHENAEMU CONDO;;RC;14,500.00;;
AYALA AVE;;CR;22,500.00;;
BAUTISTA;;CR;15,000.00;;
CENTRUM CONDO;;RC;12,500.00;;
CHAMPACA BLDG II;;RC;14,500.00;;
CITYLAND II;;RC;13,750.00;;
CITYLAND IV;;RC;16,250.00;;
CONDO PROJECT;;RC;12,500.00;;
CORDOVA COND;AYALA AVE BUENO;RC;12,500.00;;
CORDOVA COND;BUENDIA;RC;12,500.00;;
COUNTRY SPACE I;;CR;15,000.00;;
EUROVILLE CONDO;;RC;12,500.00;;
EUROVILLE II;;RC;10,000.00;;
GALLARDO;;CR;15,000.00;;
GERONIMO;;CR;15,000.00;;
H DELA COSTA;;CR;15,000.00;;
HERRERA;;RC;15,000.00;;
LAKANDULA;;CR;15,000.00;;
LCG CONDO;;RC;8,000.00;;
LE GRAND;;RC;13,750.00;;
LIROVILLE CONDO;;RC;12,500.00;;
LPL PLAZA;;RC;15,000.00;;
MAKATI EXECUTIVE CENTER;;RC;10,000.00;;
MALUGAY;BUENDIA;CR;15,000.00;;
NIEVA;;CR;15,000.00;;
ORIENT MANSION;;RC;13,750.00;;
P DE ROXAS;;CR;23,500.00;;
PARC REGENT;;RC;15,000.00;;
PRINCE TOWER;;RC;15,000.00;;
SAGITARIUS CONDO;;RC;13,750.00;;
SALCEDO;;CR;15,000.00;;
SAN AGUSTIN;;CR;15,000.00;;
SANCHEZ;;CR;15,000.00;;
SEDENO;;CR;15,000.00;;
SEN GIL PUYAT;;CR;20,000.00;;
SOLIMAN;;CR;15,000.00;;
STATE CONDO;;RC;10,000.00;;
TOLEDO;;CR;15,000.00;;
TORDESILLAS;;CR;15,000.00;;
VALERO;;CR;15,000.00;;
VANO;;CR;12,000.00;;
VERNIDA CONDO IV;;RC;15,000.00;;
VILLAR;;CR;15,000.00;;
Y TOWER II;;RC;10,000.00;;
BARANGAY:;SINGCAMAS;;;;
ARANDA;;RR;1,900.00;;
DAVILA;;RR;1,900.00;;
H SANTOS;;RR;1,900.00;;
MASCARDO;;RR;1,900.00;;
MONTOJO;Z ROXAS;RR;1,900.00;;
MOONLET;;RR;1,900.00;;
NAZARIO;;RR;1,900.00;;
P RIVERA;Z ROXAS;RR;1,900.00;;
PANDANAN;Z ROXAS;RR;1,900.00;;
PASIG LINE;;RR;1,900.00;;
PONTE;;RR;1,900.00;;
SINKAMAS;;RR;1,900.00;;
SOLCHUAGA;;RR;1,900.00;;
SUNRISE;Z ROXAS;RR;1,900.00;;
YAGUE;;RR;1,900.00;;
Z ROXAS;;RR;1,900.00;;
Z ROXAS;;APD;0.00;N-NE = J P Rizal (fr. Delpan to Pasong Tirad)  Pasong Tirad (fr. J P Rizal to Imelda Ave.)  Imelda Ave. (fr. Pasong Tirad to Pasong Tamo) SE-E = Pasong Tamo (fr. Imelda Ave. to Sulchuaga St.) Sulchuaga St. (Fr. Pasong Tamo to P. River St.)  SW     = Primo Rivera (fr. Sulchuaga St. Aranda St.) Aranda St. (fr. Primo de Rivera St. to Ponte St.)  Ponte St. (fr. Aranda to Delpan Sts.) NW  = Delpan St. (Manila-Makati Boundary);
BARANGAY:;SANTA CRUZ;;;;
BARON;;RR;2,750.00;;
BORMAHECO GARDEN HOM;;RC;10,000.00;;
DAVILA;;RR;2,750.00;;
H SANTOS;;RR;2,750.00;;
JORDANA;;RR;2,750.00;;
JURADO;;RR;2,750.00;;
KAKARONG;;RR;2,750.00;;
KAKARONG;;CR;5,000.00;;
KALAYAAN AVE;;CR;5,000.00;;
MANCHA;;RR;2,750.00;;
MANDA;;RR;2,750.00;;
MANGAHAS;;RR;2,750.00;;
MASCARDO;;RR;2,750.00;;
METROPOLITAN AVE;;RR;2,750.00;;
MONTOJO;P TAMO/SOUTH AVE;RR;2,750.00;;
P TAMO;;CR;5,000.00;;
PANAMA;;RR;2,750.00;;
PANAMA;;CR;5,000.00;;
PASIG LINE;;RR;2,750.00;;
PONTE;;RR;2,750.00;;
SAN VURIO;;RR;2,750.00;;
SO AVENUE;;RR;2,750.00;;
SOLCHUAGA;;RR;2,750.00;;
SUEZ;;RR;2,750.00;;
TELLA;;RR;2,750.00;;
UNIDOS;;RR;2,750.00;;
V CRUZ EXT;;RR;2,750.00;;
VENECIA;;RR;2,750.00;;
VISITA;;RR;2,750.00;;
YAGUE;P TAMO;RR;2,750.00;;
ZAPOTE;P TAMO;CR;5,000.00;;
ZAPOTE;P TAMO;RR;2,750.00;;
BARANGAY:;TEJEROS;;;;
A P REYES;;RR;3,000.00;;
ADORA;Z ROXAS;RR;2,000.00;;
AGUILA;;RR;2,750.00;;
ALMARIO;;RR;2,750.00;;
ALMAZAN;;RR;2,750.00;;
ARANDA;Z ROXAS;RR;2,750.00;;
AURORA;;RR;2,750.00;;
BARASAOIN;;RR;2,750.00;;
BARON;;RR;2,750.00;;
BATUTE;P TAMO;RR;2,000.00;;
CRISTOBAL;;RR;2,000.00;;
DAVILA;;RR;2,750.00;;
F VARONA;J RIZAL;RR;2,750.00;;
EVANGELISTA;;RR;2,000.00;;
H SANTOS;P TAMO;RR;2,000.00;;
IMELDA AVE;;RR;3,000.00;;
J RIZAL AVE;;RR;3,000.00;;
M CRUZ;;RR;2,000.00;;
MALOLOS;J RIZAL;RR;2,000.00;;
MASANGKAY;;RR;2,750.00;;
MASCARDO;Z ROXAS;RR;2,750.00;;
MASUKAL;;RR;2,000.00;;
METROPOLITAN  AVE;IMELDA AVE;RR;2,750.00;;
P AGUILAR;;RR;2,000.00;;
P ALMARIO;;RR;2,000.00;;
P GOMEZ;;RR;3,000.00;;
P RIVERA;P TAMO;RR;2,750.00;;
P RIVERA/MONTOJO;P TAMO;RR;2,750.00;;
P TIRAD;;RR;2,750.00;;
PASIG LINE;;RR;3,000.00;;
PASONG TAMO;;RR;3,000.00;;
PONTE;J RIZAL;RR;2,750.00;;
SANDICO;;RR;2,000.00;;
SOLCHUAGA;;RR;2,750.00;;
SOLITA;;RR;2,000.00;;
SOTELO;;RR;2,000.00;;
TELORIO;;RR;2,750.00;;
TEREA;;RR;2,750.00;;
VARONA;J RIZAL;RR;2,750.00;;
YAGUE;J RIZAL;RR;2,750.00;;
PRIMO DE RIVERA*;;APD;0.00;"Primo de Rivera = N - Davila ST.; E - Primo de Rivera St.; S - Mola,   Guam & Onyx Sts.; W - Sunrise St. Tejeros Garden & H. Santos = NE - Aguilar St. going to Gomez St. extending   to the corner of Sandico & Gomez Sts.; SE - Sandico St. (fr. Gomez St.  to Adora St.); S - Adora St. starting from Sandico St. going to Varona St. extending to the corner of Varona St. and J P Rizal St.;";
H. SANTOS*;;APD;0.00;"Primo de Rivera = N - Davila ST.; E - Primo de Rivera St.; S - Mola,   Guam & Onyx Sts.; W - Sunrise St. Tejeros Garden & H. Santos = NE - Aguilar St. going to Gomez St. extending   to the corner of Sandico & Gomez Sts.; SE - Sandico St. (fr. Gomez St.  to Adora St.); S - Adora St. starting from Sandico St. going to Varona St. extending to the corner of Varona St. and J P Rizal St.;";
