RDO:;RDO N0. 53B - MUNTINLUPA CITY;;;(Formerly RDO NO. 34 - Paranaque, Las Pinas and Muntinlupa);
PROVINCE:;NCR;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;MUNTINLUPA;;;;
BARANGAY:;ALABANG;;;;
DONATA;SAN JOSE SUBD;RR;1,400.00;;
JOAQUIN CPD;RAILROAD;RR;700.00;;
KELLY'S ROAD;ESTE HONOR;CR;3,000.00;;
L B CPD;NATIONAL ROAD;RR;1,100.00;;
PACIFIC HOMES;MANILA SOUTH ROAD;RR;2,500.00;;
PUROK V EXT'N;S.S. HIGHWAY;RR;700.00;;
PUROK VI  B;MOLINA;RR;700.00;;
PUROK VI C;MOLINA;RR;700.00;;
SAN JOSE CPD;E GATCHES VILL;RR;800.00;;
SITIO BAGONG PAG-ASA;SQUATTERS AREA;RR;600.00;;
SITIO MASAGANA;SQUATTERS AREA;RR;600.00;;
SITIO RIZAL;RIZAL VILL;RR;800.00;;
TM RD ALABANG;LAGUNA LAKE;RR;1,300.00;;
TIERRA NUEVA;ZAPOTE ALABANG;RR;2,700.00;;
UP SIDE SUBD;ALABANG RAIL ROAD;RR;700.00;;
NEW ALABANG 400;;RR;3,000.00;;
HILLSBOROUGH;;RR;4,000.00;;
AYALA ALABANG;COMMERC;CR;8,000.00;;
AYALA ALABANG;PH 1 2A 2B;RR;5,000.00;;
AYALA ALABANG;PH 3A1 3B2 IV;RR;6,000.00;;
AYALA ALABANG;PH 5 IIA;RR;5,000.00;;
AYALA ALABANG;PH 3A2 AND IIB;RR;5,000.00;;
AYALA ALABANG;PH 3B3 XIB;RR;5,000.00;;
AYALA ALABANG;PH VII;RR;4,500.00;;
AYALA ALABANG;PH VIII IX X AND VI;RR;4,500.00;;
AYALA HOUSING;;RC;15,000.00;;
AYALA HOUSING;;RR;3,700.00;;
ALL OTHER STREETS;;CR;1,500.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;500.00;AREA IS NOT LESS THAN 5,000 SQ.M.;
BARANGAY:;BAYANAN;;;;
PLEASANT VILL;S EXPRESSWAY;RR;900.00;;
PUROK I B-4;EXPRESSWAY;RR;700.00;;
PUROK II;RAILROAD;RR;600.00;;
PUROK III;RAILROAD;RR;600.00;;
PUROK IV;TAGUIG MUNT ROAD;RR;600.00;;
PUROK VI APLAYA;LAGUNA LAKE;RR;600.00;;
SUMMITVILL;S EXPRESSWAY;RR;900.00;;
SUNRISE VILL;ALONG RAILROAD;RR;600.00;;
BARANGAY:;BULI;;;;
ALONG LAGUNA LAKE;TAGUIG MUNT ROAD;RR;900.00;;
ALONG RAILROAD;SQUATTERS' AREA;RR;600.00;;
BAGONG SILANG;W SERV RD EX;RR;900.00;;
PUYAT CPD;;RR;900.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;400.00;AREA IS NOT LESS THAN 5,000 SQ.M.;
