RDO:;RD NO. 83 -  TALISAY CITY;;;;
PROVINCE:;CEBU;;;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;POBLACION;;;;
NATIONAL ROAD;BRGY. ATABAY - S. NIERE ST;RR;110.00;;
;BRGY. ATABAY - RIZAL ST;GL;105.00;;
;RIZAL ST - ZARAGOZA ST;CR;0.00;NO VALUE;
;ZARAGOZA ST - QUEZON ST;GL;140.00;;
;S. NIERE ST - CABUGUAS;RR;0.00;NO VALUE;
;BDRY. BRGY. PASOL;GL;100.00;;
S. NIERE ST TO CABUGUAS;P. ARTIG - ROMORATE ST;CR;0.00;NO VALUE;
S. NIERE ST;NAT'L RD - ROMORATE ST;RR;140.00;;
PASOL ST;CABUGUAS - BRGY PASOL;RR;100.00;;
RIZAL ST;NAT'L RD - SO. LALIN;CR;95.00;;
ZAMORA ST;RIZAL ST - ZARAGOZA ST;CR;120.00;;
ZAMORA ST;ZARAGOZA ST - CABUGUAS;RR;115.00;;
ZAMORA ST;CABUGUAS ST - QUEZON ST;A4;108.00;;
SITIO MAGPAYONG;;A16;10.50;;
SITIO MACUPA;;A10;10.50;;
SITIO CAIDIOCAN;;;10.50;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;ATABAY;;;;
NATIONAL ROAD;;A4;45.00;;
SITIO LALIN;;A16;10.75;;
SITIO LALIN;;A4;10.75;;
SITIO CANTAHOD;;A16;8.15;;
SITIO CANTAHOD;;;8.15;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;DAAN LUNGSON;;;;
NATIONAL ROAD;BRGY GUIWANG - MUN. OF BOLJOON;RR;;;
NATIONAL ROAD;BRGY GUIWANG - MUN. OF BOLJOON;A10;45.00;;
SITIO TUBOD;;A16;10.60;;
SITIO TUBOD;;A10;10.60;;
SITIO GUINSALGAN;;A16;10.65;;
SITIO GUINSALGAN;;A10;10.65;;
SITIO DATAG;;;15.75;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;GUIWANG;;;;
NATIONAL ROAD;;RR;45.00;;
SITIO CANGUASO;;A4;10.80;;
SITIO CANGUASO;;A16;10.80;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;NUG-AS;;;;
SITIO CABUTONGAN;;A16;10.75;;
SITIO CAMBUDLOT;;A10;10.45;;
SITIO MANAGING;;A10;10.60;;
SITIO BULALACAO;;A10;10.50;;
SITIO LULUMPAN;;A10;10.50;;
SITIO ABACA;;A47;10.50;;
SITIO CATOLOHAN;;A16;10.60;;
SITIO LINGATONG;;A49;10.50;;
SITIO CANGLAHING;;A4;10.50;;
SITIO CANGLAHING;;A16;10.50;;
SITIO GUANO;;A10;10.60;;
SITIO CANSILI;;A47;10.90;;
SITIO LIPTONG;;A47;10.80;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;PASOL;;;;
NATIONAL ROAD;BRGY POBLACION - BRGY  PUGALO;;;;
NATIONAL ROAD;BRGY POBLACION - BRGY  PUGALO;RR;75.00;;
SITIO CAMPERONG;;A4;10.80;;
SITIO CAMPERONG;;A16;10.80;;
SITIO CAMBANAY;;A4;10.60;;
SITIO CANTIAWAY;;A10;5.50;;
SITIO CANSORO;;A10;5.50;;
SITIO BAY-ANG;;A10;5.50;;
SITIO CANLOPE;;A10;5.50;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;PUGALO;;;;
NATIONAL ROAD;;X;125.00;;
SITIO PITOGO;;A4;25.50;;
SITIO PITOGO;;A16;25.50;;
SITIO PITOGO;;A47;25.50;;
SITIO ANISLAG;;A4;15.50;;
SITIO ANISLAG;;A16;15.50;;
SITIO MALARID;;A4;13.00;;
SITIO MALARID;;A16;13.00;;
SITIO CAMPALAD;;A10;13.00;;
MUNICIPALITY:;ALCOY;;;;
BARANGAY:;SAN AGUSTIN;;;;
BARANGAY ROAD;;RR;95.00;;
SITIO CANSALINGSING;;A16;15.50;;
SITIO CANG-AMPUC;;A10;13.00;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;POBLACION;;;;
DAYANAN ST;NENGASCA ST-BALUARTE ST.;GL;;;
DAYANAN ST;RIZAL-NENGASCA ST.;CR;61.00;;
J. ESCARIO ST;NAT'L H-WAY-RIZAL;CR;61.00;;
OSMENA ST;ESCARO ST-NAT'L H-WAY;CR;61.00;;
OSMENA ST;NAT'L H-WAY-VERGARA ST.;RR;46.00;;
RIZAL ST;J.ESCARIO-VERGARA ST.;CR;61.00;;
NENGASCA ST;DAYANAN ST.-VERGARA ST.;RR;46.00;;
NATIONAL HIGHWAY;SAN RAFAEL PARISH-PATAGON;RR;42.00;;
NATIONAL HIGHWAY;OSMENA ST.-RIZAL ST.;CR;61.00;;
ALOGUINSAN PUBLIC MARKET;DAYANAN sT-NAT'L H-WAY;CR;65.00;;
VERGARA ST;OSMENA ST.-COR. CEMETERY ST.;RR;46.00;;
POBLACION;;A6;2.85;;
SITIO KANLAGONO;;A4;1.90;;
SITIO KANLAGONO;;A16;1.90;;
SITIO SAN ISIDRO;;A14;1.90;;
SITIO SAN ISIDRO;;A16;1.90;;
SITIO PATAGAN;;A1;2.35;;
SITIO PATAGAN;;A4;1.90;;
SITIO PATAGAN;;A14;1.90;;
SITIO PATAGAN;;A16;1.90;;
SITIO PLANGGANA;;A4;1.70;;
SITIO PLANGGANA;;A16;1.70;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;ANGILAN;;;;
BARANGAY ROAD;ANGILAN-BONBON BDRY-ANGILAN PROPER;RR;37.00;;
BARANGAY ROAD;DISPUTED AREA BDRY-ANGILAN PROPER;RR;37.00;;
BARANGAY ROAD;PLAIN AREAS;A4;1.60;;
BARANGAY ROAD;PLAIN AREAS;A16;1.60;;
BARANGAY ROAD;PLAIN AREAS;A14;1.40;;
BARANGAY ROAD;PLAIN AREAS;A47;1.40;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;BOJO;;;;
NATIONAL HIGHWAY;BOJO-POBLACION BOUNDARY;RR;37.00;;
NATIONAL HIGHWAY;BOJO-POBLACION BOUNDARY;A16;1.75;;
NATIONAL HIGHWAY;BOJO-POBLACION BOUNDARY;A47;1.75;;
NATIONAL HIGHWAY;INTERIOR;A4;1.40;;
NATIONAL HIGHWAY;INTERIOR;A16;1.40;;
NATIONAL HIGHWAY;INTERIOR;A47;1.40;;
BARANGAY ROAD;BOJO-POB-BDRY TO;RR;31.00;;
BARANGAY ROAD;BOJO-KANTABAN BDY;;;;
BARANGAY ROAD;BOJO-KANTABAN BDY;;;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;BONBON;;;;
NATIONAL HIGHWAY;;RR;40.00;;
BARANGAY ROAD;NAT'L H-WAY-SITIO ULBOHAN;RR;35.00;;
SITIO MOHON;;A4;1.75;;
SITIO MOHON;;A16;1.75;;
SITIO MOHON;;A47;1.75;;
SITIO NAPO;;A4;1.70;;
SITIO NAPO;;A16;1.70;;
SITIO NAPO;;A47;1.70;;
SITIO DAPDAP;;A4;1.45;;
SITIO DAPDAP;;A16;1.45;;
SITIO DAPDAP;;A47;1.45;;
SITIO ULBOHAN;;A4;1.45;;
SITIO ULBOHAN;;A16;1.45;;
SITIO ULBOHAN;;A47;1.45;;
SITIO TUBOD;;A4;1.60;;
SITIO TUBOD;;A16;1.60;;
SITIO TUBOD;;A47;1.60;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;ESPERANZA;;;;
ALOGUINSAN-CARCAR;ESPERANZA-OLANGO BDRY;RR;37.00;;
PROVINCIAL ROAD;ESPERANZA-SACSAC BDRY;A4;1.60;;
PROVINCIAL ROAD;ESPERANZA-SACSAC BDRY;A16;1.60;;
PROVINCIAL ROAD;ESPERANZA-SACSAC BDRY;A47;1.60;;
BARANGAY ROAD;ESPERANZA-TAMPAAN BDRY- ESPERANZA PROPER;RR;40.00;;
PROVINCIAL ROAD;OLANGO BDRY-ESPERANZA BOUNDARY;RR;40.00;;
PROVINCIAL ROAD;MOUNTAIN AREAS;A4;1.30;;
PROVINCIAL ROAD;MOUNTAIN AREAS;A16;1.30;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;KANDINGAN;;;;
BARANGAY ROAD;KANDINGAN PROPER;RR;37.00;;
BARANGAY ROAD;MOUNTAIN AREAS;A4;1.35;;
BARANGAY ROAD;MOUNTAIN AREAS;A16;1.35;;
BARANGAY ROAD;MOUNTAIN AREAS;A24;1.00;;
MUNICIPALITY:;ALOGUINSAN;;;;
BARANGAY:;KANTABUGON;;;;
BARANGAY ROAD;KANTABUGON-BOJO BDRY;RR;31.00;;
BARANGAY ROAD;TO KANTABUGON PROPER;;;;
BARANGAY ROAD;MOUNTAIN AREAS;A4;1.25;;
