RDO:;RDO NO. 81 CEBU CITY - NORTH;;;;
PROVINCE:;CEBU;;;;
CITY/MUNICIPALITY:;CEBU CITY;;;;
BARANGAY:;ADLAWON;;;;
ALL AREAS;;RR;225.00;;
ALL AREAS;;A;60.00;;
BARANGAY:;AGSUNGOT;;;;
ALL AREAS;;RR;225.00;;
ALL AREAS;;A;60.00;;
BARANGAY:;APAS;;;;
AMORES SUBD;;RR;1,950.00;;
EDISON ST;SALINAS DRIVE-STEPHENSON;RR;1,850.00;;
FIRST ST LAPU-LAPU ST;;RR;1,800.00;;
FULTON ST;;RR;1,950.00;;
GOV. CUENCO AVE;JUAN LUNA - MAHIGA BRIDGE;CR;6,250.00;;
GOV. CUENCO AVE;JUAN LUNA - MAHIGA BRIDGE;RR;4,400.00;;
LA GUARDIA;;RR;1,950.00;;
LA GUARDIA EXT;;RR;1,600.00;;
MARCONI ST;FULTON STREET;RR;1,850.00;;
PC HILLS;;RR;1,850.00;;
PASTRANO SUBD;;RR;1,850.00;;
ROAD TO BUSAY;SALINAS-CEBU PLAZA;RR;3,100.00;;
ROAD TO BUSAY;SALINAS-CEBU PLAZA;CR;4,500.00;;
ROAD TO BUSAY;CEBU PLAZA-EGGLINGS;RR;1,850.00;;
ROAD TO CMP LAPULAPU;;RR;2,600.00;;
SALINAS DRIVE;;RR;3,200.00;;
SALINAS DRIVE EXT;;RR;2,500.00;;
SAN ANTONIO VILL  I;;RR;1,850.00;;
SAN ANTONIO VILL  II;;RR;1,850.00;;
SAN MIGUEL ST;;RR;1,900.00;;
ST. JAMES ST;;RR;1,550.00;;
ST. LAURENCE ST;;RR;1,800.00;;
ST. LAURENCE EXT;SITIO UCMA - ECIMHA;RR;1,550.00;;
STEPHENSON ST;;RR;1,850.00;;
1ST ST;;RR;1,800.00;;
2ND ST;;RR;1,700.00;;
3RD ST;;RR;1,700.00;;
4TH ST;;RR;1,700.00;;
SITIO PANABANG;;RR;1,000.00;;
SITIO MAHAYAHAY;;RR;1,750.00;;
SITIO CALBARYO;;RR;1,000.00;;
SITIO PLAZA;;RR;1,250.00;;
SITIO BACA;;RR;1,750.00;;
ALL OTHER SUBDIVISIONS;ADJ TO M VILLA RES;RR;1,950.00;;
ALL OTHER STREETS;;RR;1,000.00;;
ALL OTHER STREETS;;CR;3,000.00;;
BARANGAY:;BABAG;;;;
LAHUG TAWAGAN ROAD;;RR;70.00;;
MALUBOG HIGHWAY;;RR;70.00;;
BABAG I;BUSAY ROAD;RR;425.00;;
BABAG II;BUSAY ROAD - BANILAD;RR;300.00;;
BONBON ROAD;NAWNAWAN;RR;250.00;;
MALUBOG;NEAR SCHOOL SITE;RR;450.00;;
ALL OTHER AREAS (ALL OTHER STREETS);W/IN BRGY PROPER;RR;700.00;;
BARANGAY:;BACAYAN;;;;
HIDDEN VIEW SUBD I;;RR;900.00;;
HIDDEN VIEW SUBD II;;RR;500.00;;
VILLA DEL RIO SUBD;;RR;1,900.00;;
ASGROW COUNTRY ESTATE;;RR;500.00;;
ADERAN VILLAGE;;RR;650.00;;
JOYVILLE SUBD;;RR;900.00;;
LIGAYA HOMES SUBD;;RR;1,400.00;;
VILLA LEYSON SUBD.;;RR;900.00;;
ROAD TO HIDDEN VIEW & JOYVILLE SUBD;;RR;650.00;;
ALONG PROV'L RD;TIGBAO BR-BDRY BRGY PIT-OS;RR;650.00;;
ALL OTHER SUBDIVISION;;RR;900.00;;
