RDO:;RDO NO. 80 - MANDAUE CITY;;;;
RDO:;RDO NO. 80 - MANDAUE CITY;;;;
PROVINCE:;CEBU;;;;
PROVINCE:;CEBU;;;;
CITY/MUNICIPALITY:;MANDAUE CITY;;;;
BARANGAY:;ALANG-ALANG;;;;
BURGOS STREET;PLARIDEL-G OUANO;CR;5,500.00;;
BURGOS STREET;ALONG THE ROAD;RR;5,000.00;;
BURGOS STREET;INTERIOR;RR;3,000.00;;
BURGOS STREET;INTERIOR;CR;5,000.00;;
G OUANO STREET;BURGOS-PLARIDEL;CR;6,250.00;;
G OUANO STREET;BURGOS-PLARIDEL;RR;6,000.00;;
G OUANO STREET;BURGOS-PLARIDEL;RR;3,500.00;;
G OUANO STREET;INTERIOR;RR;3,500.00;;
G OUANO STREET;INTERIOR;I;6,000.00;;
LIBERTAD STREET;RIZAL-BURGOS;CR;3,250.00;;
LIBERTAD STREET;RIZAL-BURGOS;RR;3,000.00;;
LIBERTAD STREET;INTERIOR;RR;2,000.00;;
LIBERTAD STREET;INTERIOR;I;3,000.00;;
PLARIDEL STREET;BUTUANON RIVER-BURGOS-G. OUANOS STS;CR;5,500.00;;
PLARIDEL STREET;BUTUANON RIVER-BURGOS-G. OUANOS STS;RR;5,000.00;;
PLARIDEL STREET;INTERIOR;RR;3,250.00;;
PLARIDEL STREET;INTERIOR;I;5,000.00;;
SANCHEZ STREET;RIZAL-PLARIDEL;CR;6,250.00;;
SANCHEZ STREET;RIZAL-PLARIDEL;RR;6,000.00;;
SANCHEZ STREET;INTERIOR;RR;3,250.00;;
SANCHEZ STREET;INTERIOR;I;6,000.00;;
SITIO LIONG;;CR;6,000.00;;
SITIO LIONG;;RR;5,500.00;;
SITIO LIONG;INTERIOR;RR;3,250.00;;
SITIO LIONG;INTERIOR;I;5,500.00;;
RIZAL STREET;;CR;6,250.00;;
RIZAL STREET;ALONG THE ROAD;RR;6,000.00;;
RIZAL STREET;INTERIOR;RR;3,500.00;;
RIZAL STREET;INTERIOR;I;6,000.00;;
ALL OTHER STREETS;;CR;2,500.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;2,500.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;1,500.00;;
ALL OTHER STREETS;ALONG THE ROAD;I;2,250.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;BAKILID;;;;
A BONIFACIO STREET;BAKILID-BANILAD ROAD;CR;5,500.00;;
A BONIFACIO STREET;ALONG THE ROAD;RR;5,000.00;;
A BONIFACIO STREET;INTERIOR;RR;3,250.00;;
A BONIFACIO STREET;INTERIOR;I;5,000.00;;
BAKILID-BANILAD ROAD;;CR;5,750.00;;
BAKILID-BANILAD ROAD;ALONG THE ROAD;RR;5,000.00;;
BAKILID-BANILAD ROAD;INTERIOR;RR;3,250.00;;
BAKILID-BANILAD ROAD;INTERIOR;I;5,000.00;;
BAKILID BARRIO ROAD;;CR;4,250.00;;
BAKILID BARRIO ROAD;ALONG THE ROAD;RR;3,000.00;;
BAKILID BARRIO ROAD;INTERIOR;RR;1,850.00;;
BAKILID BARRIO ROAD;INTERIOR;I;4,000.00;;
CEBU NORTH ROAD-HIGWAY;BONIFACIO-BAKILID;CR;10,000.00;;
CEBU NORTH ROAD-HIGWAY;ALONG THE ROAD;RR;8,000.00;;
CEBU NORTH ROAD-HIGWAY;INTERIOR;RR;5,000.00;;
CEBU NORTH ROAD-HIGWAY;INTERIOR;I;9,000.00;;
ALL OTHER STREET;;CR;5,000.00;;
ALL OTHER STREET;ALONG THE ROAD;RR;2,250.00;;
ALL OTHER STREET;INTERIOR;RR;1,350.00;;
ALL OTHER STREET;INTERIOR;I;3,500.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;BANILAD;;;;
EL DORADO SUBD;;RR;3,250.00;;
GENTLE BREEZE SUBD;;RR;3,250.00;;
GREEN PLAINS SUBD;;RR;3,250.00;;
H. CORTES ST;ML QUEAON-BANILAD ROAD;CR;5,750.00;;
H. CORTES ST;ALONG THE ROAD;RR;5,000.00;;
H. CORTES ST;INTERIOR;RR;3,000.00;;
H. CORTES ST;INTERIOR;I;5,000.00;;
HOLY FAMILY VILL I & II;;RR;3,500.00;;
ML QUEZON STREET;;CR;5,500.00;;
ML QUEZON STREET;ALONG THE ROAD;RR;4,750.00;;
ML QUEZON STREET;INTERIOR;RR;2,900.00;;
ML QUEZON STREET;INTERIOR;I;4,750.00;;
MANGO GREEN VILL;;RR;3,250.00;;
ST. MARTIN VILLAGE & ALBANO SUBD;;RR;3,250.00;;
STO. NINO VILLAGE;;RR;5,000.00;;
ALL OTHER STREETS;;CR;5,000.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;2,750.00;;
ALL OTHER STREETS;INTERIOR;RR;1,500.00;;
ALL OTHER STREETS;INTERIOR;I;5,000.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;BASAK;;;;
BASAK-DUNGOAN ROAD;CEBU NORTH RD-LABOGON;CR;4,000.00;;
BASAK-DUNGOAN ROAD;ALONG THE ROAD;RR;3,500.00;;
BASAK-DUNGOAN ROAD;INTERIOR;RR;2,250.00;;
BASAK-DUNGOAN ROAD;INTERIOR;I;3,500.00;;
BASAK-PAGSABUNGAN ROAD;CEBU NORTH RD-LABOGON;CR;4,000.00;;
BASAK-PAGSABUNGAN ROAD;ALONG THE ROAD;RR;3,500.00;;
BASAK-PAGSABUNGAN ROAD;INTERIOR;RR;2,000.00;;
BASAK-PAGSABUNGAN ROAD;INTERIOR;I;3,500.00;;
BASAK-PAGSABUNGAN ROAD;INTERIOR;A;1,000.00;;
CONSUELO VILLAGE;;RR;3,250.00;;
H ABELLANA STREET;CEBU NORTH RD-GREEN VIEW;CR;4,000.00;;
H ABELLANA STREET;ALONG THE ROAD;RR;3,500.00;;
H ABELLANA STREET;INTERIOR;RR;3,000.00;;
H ABELLANA STREET;INTERIOR;I;3,500.00;;
H ABELLANA STREET;INTERIOR;A;1,000.00;;
HIGHWAY-CEBU NORTH ROAD;;CR;6,000.00;;
HIGHWAY-CEBU NORTH ROAD;ALONG THE ROAD;RR;5,000.00;;
HIGHWAY-CEBU NORTH ROAD;INTERIOR;RR;2,900.00;;
HIGHWAY-CEBU NORTH ROAD;INTERIOR;I;5,500.00;;
ALL OTHER STREETS;;CR;3,500.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;3,250.00;;
ALL OTHER STREETS;INTERIOR;RR;1,500.00;;
ALL OTHER STREETS;INTERIOR;I;3,250.00;;
ALL OTHER STREETS;INTERIOR;A;1,000.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CABANCALAN;;;;
ELIAS CORTES;ML QUEZON-BUTUANON RIVER;CR;3,500.00;;
ELIAS CORTES;ALONG THE ROAD;RR;2,750.00;;
ELIAS CORTES;INTERIOR;RR;1,750.00;;
ELIAS CORTES;INTERIOR;I;3,250.00;;
GREENHILLS SUBD;ML QUEZON;CR;3,100.00;;
GREENHILLS SUBD;ALONG THE ROAD;RR;2,500.00;;
GREENHILLS SUBD;INTERIOR;RR;1,600.00;;
GREENHILLS SUBD;INTERIOR;I;2,850.00;;
HIDDEN HOMES SUBD;;RR;2,250.00;;
M L QUEZON;GREENHILLS-NPC;CR;5,750.00;;
M L QUEZON;ALONG THE ROAD;RR;5,000.00;;
M L QUEZON;INTERIOR;RR;3,250.00;;
M L QUEZON;INTERIOR;I;5,000.00;;
SITIO PILIT;;CR;2,500.00;;
SITIO PILIT;ALONG THE ROAD;RR;2,150.00;;
SITIO PILIT;INTERIOR;RR;1,800.00;;
SITIO PILIT;INTERIOR;I;2,250.00;;
ALL OTHER STREETS;;CR;3,000.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;2,500.00;;
ALL OTHER STREETS;INTERIOR;RR;1,500.00;;
ALL OTHER STREETS;INTERIOR;I;3,000.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CAMBARO;;;;
ISLA DE PALMA;;RR;1,750.00;;
ISLA DE PALMA;;GL;;;
MACTAN ROAD;PLARIDEL-ISLA DE PALMA;CR;3,500.00;;
MACTAN ROAD;ALONG THE ROAD;RR;2,250.00;;
MACTAN ROAD;INTERIOR;RR;1,350.00;;
MACTAN ROAD;INTERIOR;I;3,250.00;;
PLARIDEL STREET;SAN ANTONIO-G. OUANO;CR;3,650.00;;
PLARIDEL STREET;ALONG THE ROAD;RR;2,750.00;;
PLARIDEL STREET;INTERIOR;RR;1,750.00;;
PLARIDEL STREET;INTERIOR;I;3,400.00;;
SAN ANTONIO STREET;PLARIDEL-PNOC;CR;2,500.00;;
SAN ANTONIO STREET;ALONG THE ROAD;RR;1,250.00;;
SAN ANTONIO STREET;INTERIOR;RR;850.00;;
SAN ANTONIO STREET;INTERIOR;I;2,250.00;;
ALL OTHER STREETS;;CR;2,250.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;1,750.00;;
ALL OTHER STREETS;INTERIOR;RR;950.00;;
ALL OTHER STREETS;INTERIOR;I;2,250.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CANDUMAN;;;;
ABELLANA STREET;CANDUMAN-PAGSABUNGAN ROAD;CR;3,000.00;;
ABELLANA STREET;ALONG THE ROAD;RR;2,250.00;;
ABELLANA STREET;INTERIOR;RR;1,350.00;;
ABELLANA STREET;INTERIOR;I;3,000.00;;
ABELLANA STREET;INTERIOR;GP;1,500.00;;
CABANCALAN-CANDUMAN;ABELLANA-PAGSABUNGAN ROAD;CR;2,250.00;;
CABANCALAN-CANDUMAN;ALONG THE ROAD;RR;1,650.00;;
CABANCALAN-CANDUMAN;INTERIOR;RR;1,050.00;;
CABANCALAN-CANDUMAN;INTERIOR;I;2,000.00;;
CABANCALAN-CANDUMAN;INTERIOR;GP;1,500.00;;
ALL OTHER STREETS;;CR;2,400.00;;
ALL OTHER STREETS;ALONG THER OAD;RR;1,650.00;;
ALL OTHER STREETS;INTERIOR;RR;1,050.00;;
ALL OTHER STREETS;INTERIOR;I;2,250.00;;
ALL OTHER STREETS;INTERIOR;GP;1,500.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CASILI;;;;
CUBACUB-CASILI ROAD;;CR;1,250.00;;
CUBACUB-CASILI ROAD;ALONG THE ROAD;RR;1,100.00;;
CUBACUB-CASILI ROAD;INTERIOR;RR;850.00;;
CUBACUB-CASILI ROAD;INTERIOR;I;1,100.00;;
CUBACUB-CASILI ROAD;INTERIOR;GP;1,000.00;;
CUBACUB-KAPASANAN;;CR;1,100.00;;
CUBACUB-KAPASANAN;ALONG THE ROAD;RR;1,100.00;;
CUBACUB-KAPASANAN;INTERIOR;RR;750.00;;
CUBACUB-KAPASANAN;INTERIOR;I;1,000.00;;
CUBACUB-KAPASANAN;INTERIOR;GP;1,000.00;;
SITIO CASILI;;CR;1,200.00;;
SITIO CASILI;ALONG THE ROAD;RR;1,100.00;;
SITIO CASILI;INTERIOR;RR;750.00;;
SITIO CASILI;INTERIOR;I;1,100.00;;
SITIO CASILI;INTERIOR;GP;1,000.00;;
TAWASON-CASILI ROAD;;CR;1,200.00;;
TAWASON-CASILI ROAD;ALONG THE ROAD;RR;900.00;;
TAWASON-CASILI ROAD;INTERIOR;RR;575.00;;
TAWASON-CASILI ROAD;INTERIOR;I;1,100.00;;
TAWASON-CASILI ROAD;INTERIOR;GP;1,000.00;;
ALL OTHER STREETS;;CR;1,200.00;;
ALL OTHER STREETS;;RR;800.00;;
ALL OTHER STREETS;;I;1,100.00;;
ALL OTHER STREETS;;A;500.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CASUNTINGAN;;;;
GREENHILLS SUBD;;RR;3,250.00;;
ML QUEZON STREET;MAGUIKAY-CABANCALAN;CR;3,500.00;;
ML QUEZON STREET;ALONG THE ROAD;RR;3,250.00;;
ML QUEZON STREET;INTERIOR;RR;2,200.00;;
ML QUEZON STREET;INTERIOR;I;3,250.00;;
OSMENA SUBDIVISION;;RR;3,250.00;;
TINGUB-MAUIKAY;QUEZON-BUTUANON RIVER;CR;2,250.00;;
TINGUB-MAUIKAY;ALONG THE ROAD;RR;1,650.00;;
TINGUB-MAUIKAY;INTERIOR;RR;950.00;;
TINGUB-MAUIKAY;INTERIOR;I;2,200.00;;
ALL OTHER STREETS;;I;2,200.00;;
ALL OTHER STREETS;ALONG THE ROAD;RR;1,650.00;;
ALL OTHER STREETS;INTERIOR;RR;950.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CENTRO (POBLACION);;;;
A DEL ROSARIO AVENUE;CENIZA-RIZAL;CR;7,750.00;;
A DEL ROSARIO AVENUE;ALONG THE ROAD;RR;7,500.00;;
A DEL ROSARIO AVENUE;INTERIOR;RR;4,000.00;;
A DEL ROSARIO AVENUE;INTERIOR;I;7,500.00;;
A SUSON STREET;ZAMORA-END;CR;7,750.00;;
A SUSON STREET;ALONG THE ROAD;RR;7,500.00;;
A SUSON STREET;INTERIOR;RR;4,000.00;;
A SUSON STREET;INTERIOR;I;7,500.00;;
B CENIZA STREET;LOPEZ JAENA;CR;10,000.00;;
B CENIZA STREET;ALONG THE ROAD;RR;9,250.00;;
B CENIZA STREET;INTERIOR;RR;6,000.00;;
B CENIZA STREET;INTERIOR;I;9,500.00;;
BURGOS STREET;SANCHEZ-END;CR;7,750.00;;
BURGOS STREET;ALONG THE ROAD;RR;7,500.00;;
BURGOS STREET;INTERIOR;RR;4,000.00;;
BURGOS STREET;INTERIOR;I;7,500.00;;
DURANO RECLAMATION;;CR;10,000.00;;
DURANO RECLAMATION;ALONG THE ROAD;RR;9,250.00;;
DURANO RECLAMATION;INTERIOR;RR;6,000.00;;
DURANO RECLAMATION;INTERIOR;I;9,500.00;;
GOMEZ STREET;CENIZA-BURGOS;CR;9,250.00;;
GOMEZ STREET;ALONG THE ROAD;RR;8,750.00;;
GOMEZ STREET;INTERIOR;RR;5,000.00;;
GOMEZ STREET;INTERIOR;I;9,000.00;;
MABINI STREET;PLARIDEL-RIZAL;CR;9,250.00;;
MABINI STREET;ALONG THE ROAD;RR;8,000.00;;
MABINI STREET;INTERIOR;RR;4,500.00;;
MABINI STREET;INTERIOR;I;9,000.00;;
PLARIDEL STREET;SEAWALL-SAN ANTONIO;CR;7,750.00;;
PLARIDEL STREET;ALONG THE ROAD;RR;7,500.00;;
PLARIDEL STREET;INTERIOR;RR;4,000.00;;
PLARIDEL STREET;INTERIOR;I;7,500.00;;
RIZAL STREET;ZAMORA-SANCHEZ;CR;9,000.00;;
RIZAL STREET;ALONG THE ROAD;RR;8,000.00;;
RIZAL STREET;INTERIOR;RR;4,500.00;;
RIZAL STREET;INTERIOR;I;8,750.00;;
RIZAL EXT (MANDAUE PORT);SEAWALL-SANCHEZ;CR;9,000.00;;
RIZAL EXT (MANDAUE PORT);ALONG THE ROAD;RR;8,500.00;;
RIZAL EXT (MANDAUE PORT);INTERIOR;RR;5,000.00;;
RIZAL EXT (MANDAUE PORT);INTERIOR;I;8,750.00;;
ZAMORA STREET;CENIZA-BURGOS;CR;9,000.00;;
ZAMORA STREET;ALONG THE ROAD;RR;7,500.00;;
ZAMORA STREET;INTERIOR;RR;4,000.00;;
ZAMORA STREET;INTERIOR;I;8,500.00;;
ALL OTHER STREETS;;CR;7,500.00;;
ALL OTHER STREETS;ALONG THER OAD;RR;7,250.00;;
ALL OTHER STREETS;INTERIOR;RR;4,000.00;;
ALL OTHER STREETS;INTERIOR;I;7,250.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;CUBACUB;;;;
CUBACUB-CASILI ROAD;ALONG THE ROAD;RR;1,100.00;;
CUBACUB-CASILI ROAD;INTERIOR;RR;750.00;;
CUBACUB-CASILI ROAD;INTERIOR;I;1,350.00;;
CUBACUB-CASILI ROAD;INTERIOR;GP;1,000.00;;
BAAS JAGOBIAO ROAD;ALONG THE ROAD;RR;1,650.00;;
BAAS JAGOBIAO ROAD;INTERIOR;RR;900.00;;
BAAS JAGOBIAO ROAD;INTERIOR;I;2,500.00;;
BAAS JAGOBIAO ROAD;INTERIOR;GP;1,500.00;;
ALL OTHER STREETS;ALONG THER OAD;RR;1,200.00;;
ALL OTHER STREETS;INTERIOR;RR;750.00;;
ALL OTHER STREETS;INTERIOR;I;1,250.00;;
ALL OTHER STREETS;INTERIOR;GP;1,000.00;;
CITY/MUNICIPALITY:;MANDAUE;;;;
BARANGAY:;GUIZO;;;;
A CORTES AVENUE;CEBU NORTH RD-BOUNDARY;CR;6,500.00;;
A CORTES AVENUE;ALONG THE ROAD;RR;6,000.00;;
A CORTES AVENUE;INTERIOR;RR;3,500.00;;
A CORTES AVENUE;INTERIOR;I;6,250.00;;
A DEL ROSARIO AVENUE;HIGHWAY-A CORTES AVE;CR;5,500.00;;
A DEL ROSARIO AVENUE;ALONG THE ROAD;RR;5,000.00;;
A DEL ROSARIO AVENUE;INTERIOR;RR;3,000.00;;
A DEL ROSARIO AVENUE;INTERIOR;I;5,000.00;;
A S FORTUNA STREET;SEAWALL-DEL ROSARIO;CR;5,500.00;;
A S FORTUNA STREET;ALONG THE ROAD;RR;5,000.00;;
A S FORTUNA STREET;INTERIOR;RR;3,000.00;;
A S FORTUNA STREET;INTERIOR;I;5,000.00;;
A S FORTUNA STREET;SEAWALL-DEL ROSARIO-M.C;CR;5,500.00;;
