RDO:;RDO NO. 43B - WEST PASIG;;;(formerly RDO NO. 35-PASIG-TAGUIG-PATEROS);
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;PASIG CITY;;;;
BARANGAY:;BAGONG ILOG;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV.ZV/SQ.M.;;
19 DE FEBRERO;;RR;2,000.00;;
APLAYA;;CR;2,500.00;;
BANNER;CANLEY-END;RR;3,000.00;;
BUENAVENTURA;PASIG BLVD-CPL CRUZ;RR;2,500.00;;
C SANTIAGO;ARELLANO-RIVERSIDE DR;RR;2,000.00;;
CANLEY ROAD;E RODRIGUEZ-BANNER;CR;4,500.00;;
CANLEY ROAD;BANNER-ESCARPMENT;CR;4,500.00;;
CITYLAND TOWNHOUSE;;RC;5,000.00;;
CPL IKONG;SANTIAGO-RIVERSIDE DR;RR;2,000.00;;
DR N FLORES;MRR RIVERSIDE DR;RR;2,500.00;;
E MEJIA;PASIG BLVD-LAKEVIEW DR;RR;2,500.00;;
E RODRIGUEZ JR;PASIG-G BORRIS;CR;8,000.00;;
ESCARMENT ROAD;CANLEY-ORAMBO;CR;7,000.00;;
GREEN VALLEY;CANLEY ROAD;RR;5,000.00;;
KAMAGONG;CANLEY-MEJIA;RR;5,000.00;;
KAWILIHAN VILL;PASIG BLVD;RR;7,000.00;;
L FLORES ST;PASIG BLVD-MRR;RR;2,000.00;;
L FRANCISCO;FLORES-INTALAN;RR;2,000.00;;
LAKEVIEW SUBD;PASIG BLVD;RR;5,000.00;;
LANITE;BANNER-YAKAL;RR;5,000.00;;
MRR AREAS M FLORES;G SALONGA-PASIG BLVD;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
PASCUA BLVD;PASIG MRR RD;RR;2,000.00;;
PASCUA BLVD;MRR ROAD STA.ANA;RR;1,600.00;;
PASIG BLVD EXT;ESCARMENT MASILANG;CR;8,000.00;;
PASIG BLVD EXT;MASILANG-VARGAS;CR;7,000.00;;
PHOENIX SUBD;CANLEY ROAD;RR;9,000.00;;
PVT C AURELLANA;FLORES-RIVERSIDE DR;RR;2,000.00;;
R VALDEZ;FLORES-INTALAN;RR;2,000.00;;
RIVERSIDE;INTALAN-END;RR;2,000.00;;
S VICTORINO;ARELLANO-RIVERSIDE DR;RR;2,000.00;;
SAN ROQUE;MR-RIVERSIDE DR;RR;2,000.00;;
SGT F LIMPOCO;FLORES-INTALAN;RR;2,000.00;;
SGT G SANTOS ST;PASIG BLVD-FLORES;RR;2,000.00;;
ST JOSEPH SUBD;;RR;2,000.00;;
STA ANA;PASCUA-INTALAN;RR;2,000.00;;
STA ROSA DE LIMA;BUENAVENTURA-CPL CRUZ;RR;3,500.00;;
