RDO:;RDO NO. 25A - PLARIDEL BULACAN;;;FORMERLY RDO NO. 25 MALOLOS, BULACAN;
PROVINCE:;BULACAN;;;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;BAYBAY;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;120.00;;
ALL OTHER STREET;;GP;30.00;;
ALL OTHER STREET;;A;28.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;BINAGBAG;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;120.00;;
ALL OTHER STREET;;GP;30.00;;
ALL OTHER STREET;;A;30.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY:;BONABON;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;130.00;;
ALL OTHER STREET;;GP;25.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;DONACION;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;150.00;;
ALL OTHER STREET;;GP;30.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;ENCANTO;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;120.00;;
ALL OTHER STREET;;GP;23.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;LAOG;;;;
BARANGAY ROAD;;RR;210.00;;
ALL OTHER STREET;;RR;140.00;;
ALL OTHER STREET;;GP;25.00;;
ALL OTHER STREET;;A;30.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;MARUNGKO;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;150.00;;
ALL OTHER STREET;;GP;25.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;NIUGAN;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;150.00;;
ALL OTHER STREET;;GP;30.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;PALTOC;;;;
BARANGAY ROAD;;RR;220.00;;
ALL OTHER STREET;;RR;150.00;;
ALL OTHER STREET;;GP;25.00;;
ALL OTHER STREET;;A;35.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;POBLACION - SAN ROQUE;;;;
M. A. FERNANDO ST;;RR;300.00;;
M. A. FERNANDO ST;;CR;350.00;;
SAN ROQUE ST;;RR;270.00;;
SAN ROQUE ST;;CR;350.00;;
NARRA ST;;RR;270.00;;
NARRA ST;;CR;320.00;;
ALL OTHER STREET;;RR;250.00;;
ALL OTHER STREET;;GP;25.00;;
ALL OTHER STREET;;A;50.00;;
CITY/MUNICIPALITY:;ANGAT;;;;
BARANGAY :;POBLACION - SANTA CRUZ;;;;
M. A. FERNANDO ST;;RR;300.00;;
M. A. FERNANDO ST;;CR;350.00;;
LEGASPI ST;;RR;270.00;;
LEGASPI ST;;CR;320.00;;
STA. MONICA ST;;RR;300.00;;
STA. MONICA ST;;CR;320.00;;
LEONARDO ST;;RR;270.00;;
LEONARDO ST;;CR;320.00;;
GUZMAN ST;;RR;300.00;;
GUZMAN ST;;CR;320.00;;
