RDO:;RDO NO. 40 - CUBAO QUEZON CITY;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;QUEZON CITY;;;;
BARANGAY:;AMIHAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;4TH  REV. ZV/SQ.M.;;
BANABA;QUIRINO 3;RR;7,500.00;;
BANUYO;QUIRINO 3;RR;7,500.00;;
BATINO;QUIRINO 3;RR;7,500.00;;
DUNGON;QUIRINO 3;RR;7,500.00;;
MOLAVE;QUIRINO 3;RR;8,750.00;;
MOLAVE;QUIRINO 3;CR;10,000.00;;
NARRA;QUIRINO 3;RR;7,500.00;;
PALOSAPIS;QUIRINO 3;RR;7,500.00;;
SINEGUELAS;QUIRINO 3;RR;7,500.00;;
YAKAL;QUIRINO 3;RR;7,500.00;;
ALL OTHER STREETS;;RR;7,500.00;;
ALL OTHER STREETS;;CR;9,000.00;;
JM REALTY BROKERAGE CORP.     (TOWNHOUSE);QUIRINO 3;RC;24,000.00;;
ALL OTHER TOWNHOUSES (CCT);QUIRINO 3;RC;24,000.00;;
CONDOMINIUM;QUIRINO 3;RC;30,000.00;;
CONDOMINIUM;QUIRINO 3;CC;35,000.00;;
BARANGAY:;BAGONG LIPUNAN NG CRAME;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;4TH  REV. ZV/SQ.M.;;
1ST - 4TH AVENUE;;RR;8,750.00;;
B.SERRANO (SANTOLAN);EDSA - KATIPUNAN;RR;12,500.00;;
B.SERRANO (SANTOLAN);EDSA - KATIPUNAN;CR;18,750.00;;
;;APD;0.00;N - YUJUICO LINER & BENITEZ PROPERTIES  W - SUNRISE DRIVE E - 1ST AVENUE   S - B. SERRANO (SANTOLAN ROAD);
C.BENITEZ (MAKILING);CUBAO;RR;8,750.00;;
EDSA;;RR;20,000.00;;
EDSA;;CR;36,000.00;;
J. P. RIZAL;;RR;10,000.00;;
J. P. RIZAL;;CR;12,000.00;;
MARIPOSA;;RR;10,000.00;;
NORTH ROAD;;RR;10,000.00;;
P. BERNARDO;;RR;8,750.00;;
P. TUAZON;;RR;10,000.00;;
P. TUAZON;;CR;12,000.00;;
PLANAS SITE;;RR;8,000.00;;
SOUTH ROAD;;RR;10,000.00;;
WEST ROAD;;RR;10,000.00;;
ALL OTHER STREETS;;RR;8,000.00;;
ALL OTHER STREETS;;CR;10,000.00;;
ASIA CATHAY CORP.;;RC;24,000.00;;
LAND MNGT & DEVT CORP (CCT);;RC;35,000.00;;
MARIPOSA SQ. T/HOUSE;;RC;24,000.00;;
RCC PROPERTIES (CCT);;RC;35,000.00;;
ALL OTHER TOWNHOUSES (CCT);;RC;24,000.00;;
ALL OTHER CONDOMINIUMS;;RC;30,000.00;;
ALL OTHER CONDOMINIUMS;;CC;35,000.00;;
BARANGAY:;BAGUMBUHAY;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;4TH  REV. ZV/SQ.M.;;
A. LUNA;QUIRINO;RR;8,750.00;;
AURORA BLVD.;QUIRINO;CR;30,000.00;;
AURORA BLVD.;QUIRINO;X;24,000.00;;
AURORA BLVD.;QUIRINO;APD;0.00;APD - NO. 35 DIMACULANGAN MARKET, PROJECT 4 N - M. SALAMAT E - A. LEGASPI  S - P. TUASON  W - LAKANDULA;
BUGALLON;QUIRINO;RR;8,750.00;;
CAMERINO;QUIRINO;RR;8,750.00;;
CAMERINO;QUIRINO;APD;0.00;APD - NO. 35 DIMACULANGAN MARKET, PROJECT 4 N - M. SALAMAT E - A. LEGASPI  S - P. TUASON  W - LAKANDULA;
D. SUMAKWEL;QUIRINO;RR;8,750.00;;
EVANGELISTA;QUIRINO;RR;8,750.00;;
F. CASTILLO;QUIRINO;RR;8,750.00;;
