RDO:;RDO N0. 53B - MUNTINLUPA CITY;;;(Formerly RDO NO. 34 - Paranaque, Las Pinas and Muntinlupa);
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;MUNTINLUPA;;;;
BARANGAY:;ALABANG;;;;
AYALA ALABANG;MANILA SOUTH ROAD;RR;2,000.00;;
PACIFIC HOMES;MANILA SOUTH ROAD;RR;1,100.00;;
TIERRA NUEVA;ZAPOTE ALABANG;RR;1,200.00;;
NEW ALABANG 400;;RR;800.00;;
ALL OTHER PROPERTIES;;GP;250.00;;
ALL OTHER PROPERTIES;;;;;
BARANGAY:;BULI;;;;
ALL OTHER PROPERTIES;;GP;200.00;;
BARANGAY:;CUPANG;;;;
ALL OTHER PROPERTIES;;GP;200.00;;
BARANGAY:;PUTATAN;;;;
ALL OTHER PROPERTIES;;GP;250.00;;
BARANGAY:;SUCAT;;;;
ALL OTHER PROPERTIES;;GP;200.00;;
BARANGAY:;TUNASAN;;;;
ALL OTHER PROPERTIES;;GP;200.00;;
CONDOMINIUMS AND TOWNHOUSES;;;;;
BAY HOUSES;;RC;11,000.00;;
GARDEN HOMES;;RC;10,000.00;;
ALL OTHER TOWNHOUSES/CONDOMINIUMS;;RC;10,000.00;;
