RDO:;RDO NO. 52 - PARANAQUE;;;;
PROVINCE:;NCR;;;;
CITY/MUNCIPALITY:;PARANAQUE;;;;
BARANGAY:;BACLARAN;;;;
A GUARRA;B CRUZ;RR;3,350.00;;
A SANCHEZ;;RR;3,350.00;;
AIRPORT ROAD;QUIRINO AVE;RR;4,700.00;;
AIRPORT ROAD;QUIRINO AVE;CR;7,750.00;;
ARAGON;QUIRINO AVE;RR;2,250.00;;
BAGONG BUHAY;BAGONG ILOG;RR;3,350.00;;
BAGONG ILOG;BAGONG BUHAY;RR;2,950.00;;
BAGONG ISLA;BAGONG ILOG;RR;2,600.00;;
BAGONG SIKAT;BAGONG SILANG;RR;1,950.00;;
BAGONG SILANG;BAGONG SIKAT;RR;1,950.00;;
BAYANIHAN;A GUARRA;RR;1,950.00;;
BAYVIEW;QUIRINO AVE;CR;4,600.00;;
BAYVIEW  DRIVE;MIA ROAD;RR;2,750.00;;
BAGONG LIPUNAN;KALIWANAGAN;RR;2,100.00;;
DR J GABRIEL;COR G G CRUZ;RR;2,350.00;;
ESPIRITU;F RODRIGUEZ;RR;2,000.00;;
F RODRIGUEZ;;RR;2,100.00;;
F B HARRIZON;COR A GUARRA;CR;5,500.00;;
G G CRUZ;F B HARRIZON;RR;1,950.00;;
J CORREA;DIMASALANG;RR;1,950.00;;
KALIWANAGAN;BAGONG ISLA;RR;1,800.00;;
KATIGBAK;J ABAD SANTOS;RR;1,800.00;;
L AVELINO;T CLAUDIO;RR;2,100.00;;
LAPU LAPU;L GARCIA;RR;1,800.00;;
LT GARCIA;DIMASALANG;RR;1,800.00;;
M ROXAS;AIRPORT ROAD;RR;1,800.00;;
MABUHAY;12 DE JULIO;RR;2,050.00;;
MACTAN;MABUHAY;RR;2,400.00;;
ODENA;LAPU-LAPU;RR;2,400.00;;
O PENA (SOUTH)-T CLAUDIO;;RR;6,250.00;;
AIRPORT RD-T CLAUDIO;QUIRINO AVE;CR;7,650.00;;
AIRPORT RD-T CLAUDIO;QUIRINO AVE;RR;4,500.00;;
PAG-ASA;BAGONG  BUHAY;RR;2,050.00;;
PINAGLABANAN;RUSSIA;RR;2,400.00;;
QUIRINO AVENUE;REAL;CR;8,100.00;;
QUIRINO AVENUE;REAL;RR;4,600.00;;
REDEMPTORIST ST;QUIRINO AVE;CR;8,500.00;;
REDEMPTORIST ST;QUIRINO AVE;RR;4,000.00;;
RIVERA;PINAGLABANAN;RR;1,750.00;;
ROXAS BLVD;REDEMPTORIST;CR;25,000.00;;
ROXAS BLVD;REDEMPTORIST;RR;18,750.00;;
ROXAS BLVD;PASAY BDRY-T ALONZO;CR;20,000.00;;
ROXAS BLVD;PASAY BDRY-T ALONZO;RR;4,900.00;;
SANTIAGO;PINAGLABANAN;RR;2,000.00;;
ST JOSEPH;T CLAUDIO;RR;2,000.00;;
STA MARIA;SANTIAGO;RR;2,000.00;;
STA RITA;QUIRINO AVE;RR;2,000.00;;
T ALONZO;T CLAUDIO;CR;7,300.00;;
T ALONZO;T CLAUDIO;RR;3,650.00;;
TOMAS CLAUDIO ST;BAYVIEW VILL;CR;6,250.00;;
TAFT AVE EXT;F B HARRIZON;CR;18,000.00;;
TAFT AVE EXT;F B HARRIZON;RR;6,350.00;;
UNIDA;OPENA;CR;4,000.00;;
UNIDA;OPENA;RR;1,950.00;;
VIZCARA;STA. MARIA;CR;4,000.00;;
VIZCARA;STA. MARIA;RR;2,600.00;;
12 DE MAYO ST;;RR;1,700.00;;
17 DE MAYO ST;;RR;1,700.00;;
22 DE MAYO ST;;RR;1,700.00;;
12 DE JUNIO ST;;RR;1,700.00;;
4 DE JULIO ST;;RR;1,700.00;;
12 DE JULIO ST;;RR;1,700.00;;
ALL OTHER STREETS;;RR;1,700.00;;
ALL OTHER STREETS;;CR;7,500.00;;
BARANGAY:;BF HOMES;;;;
BF HOMES PH 1, 2, 3 & 6;SAN ISIDRO;RR;2,400.00;;
BF HOMES I;AGUIRRE;CR;4,700.00;;
BF HOMES I;;RR;3,000.00;;
BF HOMES I;COMMERCIAL PLAZA;CR;3,250.00;;
BF HOMES II;BF TAHANAN VILL;RR;3,250.00;;
BF HOMES III;SAN ISIDRO;RR;3,250.00;;
CAMELLA HOMES;SOUTH BAY;RR;2,400.00;;
GOODWILL 2 & 3;IRENEVILLE SUBD;RR;1,850.00;;
IRENEVILLE SUBD;TEOVILLE;CR;4,700.00;;
IRENEVILLE SUBD;TEOVILLE;RR;1,750.00;;
JACKIELOU VILLAGE;IRENEVILLE  SUBD;RR;1,750.00;;
MAYWOOD VILL  II;TEOVILLE;RR;2,000.00;;
SOUTH BAY GARDEN;TAHANAN VILLAGE;RR;3,100.00;;
STA RITA VILL;LOYOLA MEM PARK;RR;1,750.00;;
TAHANAN VILL;SOUTH BAY GARDEN;RR;3,850.00;;
TEOVILLE SUBD;PRES AVE;CR;4,950.00;;
TEOVILLE SUBD;PRES AVE;RR;2,000.00;;
SUCAT ROAD;;CR;13,000.00;;
BARANGAY:;DON BOSCO;;;;
AEROPARK SUBD;MARCELO GREEN VILL;RR;2,200.00;;
BETTER LIVING -MAIN;DONA SOLEDAD;CR;10,000.00;;
BETTER LIVING -MAIN;SCIENCEVILLE;RR;2,600.00;;
LEVITOWN SUBD;MENDOZA SUBD;RR;1,800.00;;
PAKISTAN;BETTER LIVING SUBD;RR;2,150.00;;
SCIENCEVILLE  SUBD;BETTER LIVING SUBD;RR;3,500.00;;
CAMELLA HOMES III & IV;;RR;2,000.00;;
REMMANVILLE;;RR;2,000.00;;
VALLEY VISTA;;RR;1,500.00;;
SANCHEZ HOMES;;RR;1,500.00;;
DON BOSCO VILLAGE;;RR;1,500.00;;
ALL OTHER STREETS;;CR;2,000.00;;
ALL OTHER STREETS;;RR;1,700.00;;
BARANGAY:;DONGALO;;;;
A DE GUZMAN ST;DIMATIMBANGAN;RR;1,650.00;;
A MABINI ST;BALAGTAS;RR;1,650.00;;
BUENSUCESO  ST;F CAMPO;RR;1,650.00;;
D CAMPO ST (ALLEY);BUENSUCESO;RR;1,650.00;;
DR J GABRIEL;GEN LUNA;RR;1,650.00;;
F BALAGTAS;MALVAR;RR;1,650.00;;
GEN LUNA ST (ALLEY);J GABRIEL;RR;1,650.00;;
MA. DIMATIMBANGAN ST;MAYUGA;RR;1,650.00;;
MALVAR  ST;BGY DON GALO;RR;2,400.00;;
MARINA SUBDIVISION;MLA BAY RECL AREA;CR;13,350.00;;
MARINA SUBDIVISION;MLA BAY RECL AREA;RR;4,900.00;;
N MAYUGA ST (ALLEY);GEN LUNA;RR;1,650.00;;
QUIRINO AVE;;CR;7,950.00;;
QUIRINO AVE;;RR;5,750.00;;
REGALADO  ST (ALLEY);A MABINI;RR;1,650.00;;
STA MONICA;DIMATIMBANGAN;RR;1,650.00;;
189  6TH STREET;S DE GUZMAN;RR;1,650.00;;
WATAWAT ST (ALLEY);;RR;1,650.00;;
ALL OTHER STREETS;;RR;1,650.00;;
ALL OTHER STREETS;;CR;2,000.00;;
BARANGAY:;LA HUERTA;;;;
ESPIRITU ST (ALLEY);QUIRINO AVE;RR;2,250.00;;
B AQUINO;WAWA LA HUERTA;CR;6,750.00;;
B AQUINO;WAWA LA HUERTA;RR;2,050.00;;
B AQUINO;WAWA LA HUERTA;GP;750.00;;
ISAGANI (ALLEY);P GOMEZ;RR;1,600.00;;
J DE LEON (ALLEY);DANDAN  AVE;RR;1,350.00;;
J RIZAL (ALLEY);KAPT TINOY;RR;1,600.00;;
JUAN LUNA (ALLEY);KAPT TINOY;RR;1,450.00;;
KAPT FLAVIANO (ALLEY);DOMINGO;RR;1,400.00;;
KAPT TINOY (ALLEY);P GOMEZ;RR;1,600.00;;
M H DEL PILAR;DANDAN DOMINGO;RR;1,350.00;;
MA CLARA (ALLEY);SAN NICOLAS;RR;1,700.00;;
N DE LEON (ALLEY);DANDAN-QUIRINO;RR;1,600.00;;
N DOMINGO;M H DEL PILAR;RR;1,700.00;;
N RODRIGUEZ (ALLEY);M H DEL PILAR;RR;1,700.00;;
P DANDAN;N DE LEON;RR;1,700.00;;
P GOMEZ;KAPT TINOY;RR;1,600.00;;
PARANCILLO (ALLEY);;RR;1,200.00;;
PARANG-PARANG;IMELDA AVE;RR;1,750.00;;
QUIRINO AVE;P DANDAN;CR;7,500.00;;
SAN NICOLAS;MA CLARA;RR;1,700.00;;
WAWA LA HUERTA;AQUINO AVE;RR;1,750.00;;
ALL OTHER STREETS;;CR;5,350.00;;
ALL OTHER STREETS;;RR;1,400.00;;
ALL OTHER STREETS;;GP;700.00;;
BARANGAY:;MARCELO GREEN VILLAGE;;;;
GREENVALE SUBD;SOUTH SUPERHIGHWAY;RR;1,800.00;;
IRENEVILLE II;M GREEN VALLEY;RR;2,050.00;;
MARCELO GREEN VILL;SOUTH S HIGHWAY;CR;5,150.00;;
MARCELO GREEN VILL;AEROPARK SUBD;RR;2,450.00;;
MAY WOOD VILL;SEVERINA DIAMOND;RR;2,100.00;;
SEVERINA DIAMOND (DON JOSE);MAYWOOD II;RR;2,250.00;;
;;I;2,900.00;;
SUPERVILLE;AVIATION;RR;1,850.00;;
UNITED PARANAQUE IV;MOU-EL SUBD;RR;2,450.00;;
UNITED PARANAQUE IV;SSS-IND'L ROAD;I;2,850.00;;
UNITED PARANAQUE IV;MOU-EL SUBD;I;2,850.00;;
UNITED PARANAQUE IV;SSS-IND'L ROAD;RR;2,450.00;;
EQUITY HOMES;;RR;2,300.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;CR;2,550.00;;
ALL OTHER STREETS;;GP;700.00;;
BARANGAY:;MERVILLE;;;;
BUENSUCESO HOMES;;RR;2,000.00;;
CAMELLA HOMES;;RR;2,000.00;;
CITY SQUARE HOMES;;RR;2,000.00;;
INLAND EXECUTIVE;;RR;2,000.00;;
MERVILLE PARK EXE;ADMIRAL VILL;RR;3,000.00;;
MERVILLE PARK IV;SOUTH S HIGHWAY;RR;3,000.00;;
MERVILLE PARK SUBD;SOUTH ADMIRAL VILL;RR;3,000.00;;
MOLAVE SUBD;BGY MERVILLE;RR;2,650.00;;
SOUTH ADMIRAL VILL;MERVILLE PARK SUBD;RR;2,650.00;;
SOUTH GREEN PARK;BGY MERVILLE;RR;2,650.00;;
ALL OTHER STREETS;;RR;2,650.00;;
ALL OTHER STREETS;;CR;3,700.00;;
ALL OTHER STREETS;;GP;750.00;;
BARANGAY:;MOONWALK;;;;
AIRPORT VIEW SUBD;;RR;1,500.00;;
BRICKTOWN SUBD;MOONWALK;RR;2,550.00;;
CHRISTINA VILLAGE;;RR;2,500.00;;
DAANG BATANG;;RR;1,500.00;;
E RODRIGUEZ (EAST BOUND);;RR;1,500.00;;
ERIBERTA VILLAGE;;RR;2,500.00;;
MOONWALK  1, 2 & 3;BRICKTOWN;RR;1,850.00;;
MOONWALK  1, 2 & 3;BRICKTOWN;CR;3,100.00;;
MULTINATIONAL VILL & ANNEX EAST;MOONWALK SUBD;RR;3,100.00;;
;;CR;3,550.00;;
SILVERLAND HOMES;;RR;2,550.00;;
ST FRANCIS SUBD;;RR;1,850.00;;
ST FRANCIS SUBD;;CR;2,300.00;;
ALL OTHER STREETS;;RR;1,900.00;;
ALL OTHER STREETS;;CR;3,000.00;;
ALL OTHER STREETS;;GP;750.00;;
BARANGAY:;SAN ANTONIO;;;;
BGY VILLAGE;FOURTH ESTATE;RR;2,600.00;;
BGY VILLAGE;FOURTH ESTATE;CR;2,950.00;;
CASA FILIPINA SUBD;;RR;1,500.00;;
DR A SANTOS AVE;WHOLE STRETCH;RR;3,500.00;;
DR A SANTOS AVE;WHOLE STRETCH;CR;12,500.00;;
DON AGUEDO BERNABE;;RR;1,500.00;;
DREAMLAND SUBD;;RR;1,500.00;;
FILHOMES SUBD;;RR;1,500.00;;
FIN-ASIA HOMES;;RR;1,500.00;;
FOURTH ESTATE;GOODWILL SUBD;RR;2,350.00;;
FOURTH ESTATE;GOODWILL SUBD;CR;2,600.00;;
GOODWILL VILL  III;FOURTH ESTATE SUBD;RR;1,950.00;;
KAY BIGA;;RR;1,800.00;;
MELITON ESPIRITU CMPD;BGY VILLAGE;RR;2,050.00;;
MELITON ESPIRITU CMPD;BGY VILLAGE;CR;2,600.00;;
MALACANANG VILL;SAV III;RR;2,050.00;;
MALACANANG VILL;SAV III;CR;2,600.00;;
MON EL SUBD;GOODWILL SUBD;RR;2,500.00;;
PALANTA;SUKAT;RR;2,050.00;;
PALANTA;SUKAT;CR;2,300.00;;
PASCUAL CMPD;;RR;1,500.00;;
SAN ANTONIO VALLEY   PH. 1, 3, 5, 7, 8, 9, 10 & 11;BGY VILLAGE;RR;2,950.00;;
SAN ANTONIO AVE;;RR;2,300.00;;
SAN ANTONIO AVE;;CR;2,650.00;;
ST MARTIN VILLAGE;;RR;1,500.00;;
ALL OTHER STREETS;;RR;1,950.00;;
ALL OTHER STREETS;;CR;2,600.00;;
ALL OTHER STREETS;;GP;750.00;;
BARANGAY:;SAN DIONISIO;;;;
A BONIFACIO;KABIHASNAN;RR;1,750.00;;
B AQUINO AVE;A BONIFACIO;CR;6,800.00;;
B AQUINO AVE;A BONIFACIO;RR;2,050.00;;
B AQUINO AVE;A BONIFACIO;GP;700.00;;
BERNABE SUBD;SAN DIONISIO;RR;2,100.00;;
BUENAVENTURA;SAN DIONISIO;RR;1,650.00;;
DR A SANTOS AVE;SAN DIONISIO;RR;2,100.00;;
EL FILIBUSTERISMO;QUIRINO AVE;RR;1,650.00;;
H RODRIGUEZ;QUIRINO AVE;RR;1,650.00;;
JACINTO;QUIRINO AVE;RR;1,650.00;;
KABIHASNAN;QUIRINO AVE;RR;1,700.00;;
MAMANTE;QUIRINO AVE;RR;1,650.00;;
MATATDO;SAN DIONISIO;RR;2,050.00;;
MORAS;JACINTO;RR;1,650.00;;
N T GARCIA;P BURGOS;RR;1,650.00;;
P BURGOS;QUIRINO AVE;RR;1,750.00;;
PELAEZ;QUIRINO AVE;RR;1,700.00;;
QUIRINO AVE;SAULOG;CR;6,850.00;;
QUIRINO AVE;SAULOG;RR;3,000.00;;
RAMOS;TRAMO LINES;RR;1,700.00;;
ROMERO;QUIRINO AVE;RR;1,650.00;;
SALINAS;QUIRINO AVE;RR;1,650.00;;
SALVADOR;QUIRINO AVE;RR;1,650.00;;
TRAMO LINES;QUIRINO AVE;RR;1,650.00;;
VITALEZ;BUENAVENTURA;RR;1,650.00;;
WAKAS;QUIRINO AVE;RR;1,700.00;;
ALL OTHER STREETS;;RR;1,650.00;;
ALL OTHER STREETS;;CR;3,350.00;;
BARANGAY:;SAN ISIDRO;;;;
CAMELLA HOMES PHASE 2;;RR;2,000.00;;
CLAREM VILLAGE;GARDEN CITY;RR;2,150.00;;
CLAREM VILLAGE;GARDEN CITY;CR;2,750.00;;
DELA CRUZ CPD;FORTUNA VILL;RR;2,150.00;;
DR A SANTOS AVE;;CR;10,000.00;;
EQUITY HOMES;;RR;2,000.00;;
FILINVEST SUBD;;RR;2,000.00;;
FORTUNATA VILL;SAN ANTONIO;RR;3,100.00;;
GARDEN CITY;FORTUNATA;RR;2,550.00;;
GREENHEIGHTS SUBD;SAV I;RR;3,100.00;;
INA EXECUTIVE HOMES;;RR;2,000.00;;
JUSTINA VILL;RAINBOW VILL;RR;3,100.00;;
KAYBIGA;SUKAT;RR;2,150.00;;
LOPEZ VILLAGE;VITALEZ SUBD;RR;3,100.00;;
MATATDO;SAN DIONISIO;RR;2,150.00;;
RAINBOW VILLAGE;JUSTINA VILL;RR;3,100.00;;
SALVADOR ESTATE;SAV  XII;RR;3,100.00;;
SAN ANTONIO VALLEY  PH. 2, 6, 12, 13, 14 & 15;;RR;2,650.00;;
SAN DIONISIO VILLAGE;;RR;2,450.00;;
SANTOS CPD;;RR;2,150.00;;
ST CATHERINE SUBD;;RR;2,000.00;;
TOPLAND SUBD;;RR;2,000.00;;
UNITED PARANAQUE V;RAINBOW VILL;RR;2,650.00;;
VALENTINO EXECUTIVE HOMES;;RR;2,000.00;;
VERAVILLE HOMES;;RR;2,000.00;;
VILLA LOURDES;SALVADOR;RR;2,150.00;;
VILLA MENDOZA;GREENHEIGHTS SUBD;RR;2,150.00;;
VILLANUEVA VILL;EVACOM;RR;2,200.00;;
VITALEZ CPD;BUENAVENTURA;RR;2,150.00;;
ALL OTHER STREETS;;RR;2,000.00;;
ALL OTHER STREETS;;CR;2,500.00;;
ALL OTHER STREETS;;GP;700.00;;
BARANGAY:;SAN MARTIN DE PORRES;;;;
DR A SANTOS AVE;;RR;10,800.00;;
DR A SANTOS AVE;;CR;16,150.00;;
MARIAN LAKEVIEW SUBD;FOOD TERMINAL;RR;2,300.00;;
UNITED PARANAQUE  PH. I, II & III;SOUTH EXPRESSWAY;RR;2,650.00;;
UNITED PARANAQUE  PH. I, II & III;SOUTH EXPRESSWAY;CR;3,150.00;;
ALL OTHER STREETS;;RR;2,350.00;;
ALL OTHER STREETS;;CR;5,350.00;;
ALL OTHER STREETS;;GP;800.00;;
BARANGAY:;SANTO NINO;;;;
ALLEY 1 TO 6;;RR;1,000.00;;
B AQUINO AVE;NEW MIA;I;7,450.00;;
B AQUINO AVE;ALONG WHOLE STRETCH;CR;7,450.00;;
BERNARDO COMPOUND;DAMAYAN;RR;1,200.00;;
BULI;BALTAO SUBD;RR;2,400.00;;
BULI;BALTAO SUBD;CR;4,800.00;;
CRUZ COMPUND;;RR;1,000.00;;
DAMAYAN;ISAROG;RR;1,700.00;;
DANDAN;DE LEON;RR;1,200.00;;
