ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;IRISAN;;;;
NAGUILIAN ROAD;BERMUDA PHIL ACETYL;RR;400.00;;
NAGUILIAN ROAD;PHIL  ACETYL IRISAN;I;400.00;;
NAGUILIAN ROAD;PHIL  ACETYL IRISAN;RR;300.00;;
NAGUILIAN ROAD;IRISAN LIME TO PMS;RR;300.00;;
NAGUILIAN ROAD;PMS TO LAMTANG CITY;RR;300.00;;
SAN CARLOS HTS SUBD;NAGUILIAN ROADS;RR;400.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;KAGITINGAN;;;;
LAKANDULA SOLIMAN ST;LAKANDULA AGONCILLO;CR;4,500.00;;
ALL OTHER STREETS;;CR;4,500.00;;
BARANGAY :;KAYANG EXTENSION;;;;
LABSAN ST;YANDOC TO DEAD END;RR;1,750.00;;
YANDOC ST;QUIRINO TO URBANO;CR;5,000.00;;
YANDOC ST;QUIRINO TO URBANO;RR;3,500.00;;
ALL OTHER STREETS;;RR;500.00;;
ALL OTHER STREETS;;GP;300.00;;
BARANGAY :;KAYANG HILLTOP;;;;
CLARIDAD ST;CLARIDAD MAGSAYSAY;CR;4,500.00;;
KAYANG ST;ALONG KAYANG ST;CR;4,500.00;;
ALL OTHER STREETS;;CR;2,000.00;;
BARANGAY :;KIAS;;;;
AGUINALDO DR;ATOK TRAIL PMA GATE;RR;600.00;;
BALATOC ROAD;PMA GATE CITY LIMIT;RR;300.00;;
EVERLASTING NEW PARK;AGUINALDO DEAD END;X;1,000.00;;
EVERLASTING NEW PARK;AGUINALDO DEAD END;RR;300.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;300.00;;
BARANGAY :;KISAD LEGARDA;;;;
BUKANEG ST;BUKANEG ST;RR;1,750.00;;
GEN LIM ST;MH DEL PILAR LEGARDA;RR;3,000.00;;
GOV PACK ROAD;BCF TO HARRIZON ROAD;CR;4,000.00;;
GOV PACK ROAD;BCF TO HARRIZON ROAD;X;4,000.00;;
GOV PACK ROAD;BCF TO HARRIZON ROAD;RR;3,500.00;;
KISAD ROAD;GOV PACK FELIPE ST;RR;3,000.00;;
KISAD ROAD;MONTINOLA SUBD RD;RR;3,000.00;;
LEGARDA ROAD;MH DEL PILAR GEN LIM;RR;3,550.00;;
M H DEL PILAR;KISAD RD LEGARDA RD;RR;3,000.00;;
BURNHAM VIEW CONDOMINIUM;;RC;7,500.00;;
EUROPA CONDOMINIUM;;RC;10,000.00;;
ALL OTHER STREETS;;RR;1,750.00;;
ALL OTHER STREETS;;GP;500.00;;
BARANGAY :;LEONILA HILL;;;;
EVANGELISTA ST;EVANGELISTA TO B5 7;RR;750.00;;
EVANGELISTA ST;ALONG ROAD 1,3 & 4;RR;750.00;;
LEONILA HILL;B PARK EVANGELISTA;RR;750.00;;
ALL OTHER STREETS;;RR;500.00;;
ALL OTHER STREETS;;GP;250.00;;
BARANGAY :;LIWANAG LOAKAN;;;;
AGUINALDO DR;CEMETERY 2 LOAKAN RD;RR;800.00;;
DEMONSTRATION MINES;LOAKAN AIRPORT;RR;350.00;;
DEMONSTRATION MINES;LOTS NOT BENEFITED;RR;300.00;;
KENNON RD;MANDAPAT TO LOAKAN;RR;800.00;;
KENNON RD;KENNON RD LIWANAG;RR;700.00;;
LIWANAG SUBD RD;LIWANAG SUBD;RR;450.00;;
LIWANAG SUBD RD;LIWANAG L AIRPORT;RR;450.00;;
MOUNTAIN BREEZE CONDOMINIUM;;RC;7,500.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;LOURDES EXTENSION;;;;
QUEEN OF PEACE RD;M STAR DOMINICAN RD;RR;700.00;;
QUEEN OF PEACE RD;CITY CAMP M STAR RD;RR;500.00;;
QUEEN OF PEACE RD;HAMADA SUBD MYSTICAL;RR;900.00;;
ALL OTHER STREETS;;RR;400.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;LOURDES PROPER;;;;
DOMINICAN ROAD;QUIRINO QUEENS ANGELS;CR;1,500.00;;
DOMINICAN ROAD;QUIRINO QUEENS ANGELS;RR;900.00;;
